,complexity,loss,equation,score,sympy_format,TRAIN_RMSE,TEST_RMSE,TRAIN_MAE,TEST_MAE,TRAIN_R2,TEST_R2,TRAIN_BFE,TEST_BFE,sympy_eq
80,19,3.8237028,sqrt(Np + 1.7526187) - ((Vp * 0.0008717404) * (((sqrt(Np) * Bzsouth) - (DST * -0.14833282)) + 7.342624)),0.0002233199914475,sqrt(Np + 1.7526187) - ((Vp * 0.0008717404) * (((sqrt(Np) * Bzsouth) - (DST * -0.14833282)) + 7.342624)),16.288754716981135,17.779999999999994,12.18352830188679,13.68335,0.6566037735849055,0.6980000000000001,19.165075471698113,20.81815,-0.0008717404*Vp*(Bzsouth*sqrt(Np) + 0.14833282*DST + 7.342624) + sqrt(Np + 1.7526187)
81,18,3.82373,((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201,0.0010711555512976,((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201,14.795132075471699,18.03245,11.401207547169811,14.470249999999998,0.7074339622641509,0.6436,16.539075471698112,19.52165,-0.06268928*DST - 0.06268928*sqrt(Np)*(Bzsouth*(0.016542498*DST + 0.016542498*Vp) - 16.627289) - 2.546201
82,22,3.8237712,(((Vp + (Bzsouth * Np)) + (sqrt(Bmag / Np) * DST)) * (Bzsouth * -0.002390262)) + ((DST - Np) * -0.05035695),0.0011640885297215,(((Vp + (Bzsouth * Np)) + (sqrt(Bmag / Np) * DST)) * (Bzsouth * -0.002390262)) + ((DST - Np) * -0.05035695),16.176207547169813,17.265500000000003,12.504660377358492,12.406149999999997,0.6548113207547169,0.7047999999999999,18.30530188679245,20.8647,-0.002390262*Bzsouth*(Bzsouth*Np + DST*sqrt(Bmag/Np) + Vp) - 0.05035695*DST + 0.05035695*Np
83,23,3.8237972,neg(((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * Bzsouth) * 0.002391794) - ((DST - Np) * -0.051261432)),7.479448189284391e-06,neg(((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * Bzsouth) * 0.002391794) - ((DST - Np) * -0.051261432)),16.1121320754717,17.23595,12.499169811320755,12.408750000000001,0.6581132075471698,0.70455,18.196528301886794,20.87005,neg(0.002391794*Bzsouth*(Bzsouth*Np + DST/sqrt(Np/Bmag) + Vp) + 0.051261432*DST - 0.051261432*Np)
84,22,3.8238258,((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * -0.0023961526) * Bzsouth) - ((DST - Np) * 0.051406782),0.0011489736377519,((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * -0.0023961526) * Bzsouth) - ((DST - Np) * 0.051406782),16.11422641509434,17.2393,12.504867924528305,12.41495,0.6580377358490566,0.70435,18.188962264150945,20.8709,Bzsouth*(-0.0023961526*Bzsouth*Np - 0.0023961526*DST/sqrt(Np/Bmag) - 0.0023961526*Vp) - 0.051406782*DST + 0.051406782*Np
85,21,3.8248787,((Vp * ((((DST / Np) * -0.00029205854) - 0.039443295) * Bzsouth)) - DST) / (46.644115 / sqrt(sqrt(Bmag * Np))),0.0011080484968159,((Vp * ((((DST / Np) * -0.00029205854) - 0.039443295) * Bzsouth)) - DST) / (46.644115 / sqrt(sqrt(Bmag * Np))),15.690811320754715,17.5644,12.120320754716982,12.881799999999998,0.682566037735849,0.6856500000000001,18.4081320754717,21.359249999999996,0.0214389317923601*(Bmag*Np)**(1/4)*(Bzsouth*Vp*(-0.00029205854*DST/Np - 0.039443295) - DST)
86,20,3.825284,(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth,0.0022261391549476,(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth,15.846018867924531,20.177300000000002,11.796301886792449,15.167449999999999,0.7047169811320755,0.6173,19.325056603773582,25.445950000000003,Bzsouth + 0.0027304182*Np**(1/4)*Vp*(-Bzsouth - 0.032294642*DST - 1.380314) + sqrt(Np)
87,17,3.825411,sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741)),0.0027049362066963,sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741)),16.512018867924528,19.46385,12.363094339622645,15.465700000000002,0.6474150943396226,0.6192,19.424905660377362,21.5947,sqrt(Np) - Vp*(0.0008758741*Bzsouth*sqrt(Np) + 0.000127789882291403*DST + 0.00552489155077564)
88,21,3.8282218,((DST - Np) * -0.05921403) - ((((DST + (Vp + DST)) + (Np * Bzsouth)) * 0.0024143218) * (Bzsouth - -0.49145812)),0.0024371944953106,((DST - Np) * -0.05921403) - ((((DST + (Vp + DST)) + (Np * Bzsouth)) * 0.0024143218) * (Bzsouth - -0.49145812)),14.581188679245283,15.02235,11.246811320754718,11.65845,0.7256981132075472,0.7519999999999999,17.23588679245283,16.956400000000002,-0.05921403*DST + 0.05921403*Np - (Bzsouth + 0.49145812)*(0.0024143218*Bzsouth*Np + 0.0048286436*DST + 0.0024143218*Vp)
89,21,3.828225,((DST - Np) * -0.059196714) + (((Bzsouth * Np) + (DST + (DST + Vp))) * ((Bzsouth - -0.48308793) * -0.002420976)),0.0012030522840779,((DST - Np) * -0.059196714) + (((Bzsouth * Np) + (DST + (DST + Vp))) * ((Bzsouth - -0.48308793) * -0.002420976)),14.588377358490568,15.01185,11.255698113207545,11.651050000000001,0.7253207547169811,0.7524499999999998,17.22533962264151,16.93885,-0.059196714*DST + 0.059196714*Np + (-0.002420976*Bzsouth - 0.00116954428441968)*(Bzsouth*Np + 2*DST + Vp)
90,20,3.8291192,(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag))),0.0017565108683185,(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag))),16.82332075471698,31.16535,12.84052830188679,20.499249999999996,0.6453207547169811,-0.7933,19.54022641509434,40.03795000000001,0.0231359803362676*(Bmag*Np)**(1/4)*(0.038864493*Bzsouth*(-Vp + square(Bmag)/Np) - DST)
91,19,3.830508,(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705)),0.0031655819920873,(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705)),15.344754716981132,19.584349999999997,11.424905660377355,14.1697,0.7134528301886791,0.7153,18.28301886792453,23.4054,-0.0729705*DST + 0.2281519*Np - Vp*(Bzsouth + 1.8140526)*(0.000119222044*Np + 0.00143559)
92,16,3.8318825,((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np)),0.0064133300182654,((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np)),16.18639622641509,22.278550000000003,12.08937735849057,17.0651,0.6753962264150943,0.58415,19.302981132075473,24.9953,-0.067997254*DST - sqrt(Np)*(0.0008897772*Bzsouth*Vp - 1.0758376) - 2.8299918
93,16,3.831887,(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268),0.0038289173277106,(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268),16.19222641509434,22.2431,12.091094339622641,17.0258,0.6753018867924527,0.58665,19.31216981132075,24.99275,-0.0678135520636851*DST + sqrt(Np)*(-0.00088871847*Bzsouth*Vp + 1.065844) - 2.80268
94,16,3.831895,(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252),0.0093308580104812,(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252),16.190943396226416,22.214149999999997,12.089113207547168,16.998,0.6752264150943398,0.5881499999999998,19.31281132075472,24.98205,-0.06776252*DST + sqrt(Np)*(-0.0008879792*Bzsouth*Vp + 1.0588746) - 2.7872338
95,16,3.8319087,((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595),0.0038262153211961,((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595),16.195490566037737,22.20385,12.089301886792454,16.9837,0.6750754716981131,0.58945,19.320924528301887,24.988299999999995,-0.06755595*DST + sqrt(Np)*(-0.000886745*Bzsouth*Vp + 1.0524755) - 2.7689111
96,16,3.8319304,(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006,0.003823383842127,(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006,16.2127358490566,22.3231,12.097641509433963,17.08505,0.6746603773584905,0.5849,19.338754716981136,25.0582,-0.067225106*DST - 0.067225106*sqrt(Np)*(0.013190157*Bzsouth*Vp - 15.886305) - 2.7936006
97,16,3.8320425,((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438,0.0038131725045064,((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438,16.194754716981134,22.48235,12.102509433962267,17.262750000000004,0.675245283018868,0.5730999999999999,19.297735849056604,25.0623,-0.0683913*DST - 0.0683913*sqrt(Np)*(0.013078099*Bzsouth*Vp - 16.393843) - 2.9364438
98,19,3.8338091,Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384)),0.0008960201432246,Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384)),16.20820754716981,20.162,11.956037735849058,14.56815,0.6817358490566036,0.63085,19.308528301886792,25.64375,Bzsouth + Np**(1/4)*(0.0026816332*Vp*(-Bzsouth - 0.030218797*DST - 1.1886467) + 1.3386384)
99,16,3.8357725,(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906,0.0033223080477644,(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906,16.06758490566038,20.845850000000002,12.001452830188681,15.697550000000001,0.6766981132075472,0.6447499999999999,19.341811320754722,24.2331,-0.069157906*DST - 0.000882244433052042*Vp*(sqrt(Np)*(Bzsouth - 2.1623452) + 5.9008803)
100,19,3.835851,((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag)),0.0003428311102836,((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag)),16.957566037735848,25.53545,12.892566037735847,16.212899999999998,0.6295094339622642,-0.007899999999999952,19.825792452830186,34.0434,0.0199532909421677*sqrt(Bmag)*(Bzsouth*(Bmag/sqrt(Np) - 0.045853734*Np - 0.045853734*Vp) - DST)
101,19,3.8374472,((DST - Np) * -0.04895255) + (Bzsouth * ((((DST * 2.4618247) + Vp) + (Bzsouth * Np)) * -0.0025749283)),0.0013553473195391,((DST - Np) * -0.04895255) + (Bzsouth * ((((DST * 2.4618247) + Vp) + (Bzsouth * Np)) * -0.0025749283)),14.984415094339623,14.50745,11.782471698113207,11.195800000000002,0.7034905660377357,0.7645500000000001,16.933301886792453,16.289949999999997,Bzsouth*(-0.0025749283*Bzsouth*Np - 0.00633902208966901*DST - 0.0025749283*Vp) - 0.04895255*DST + 0.04895255*Np
102,20,3.8375633,(DST * -0.05346902) - ((Bzsouth * ((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth))) * 0.002287577),0.0001584734275272,(DST * -0.05346902) - ((Bzsouth * ((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth))) * 0.002287577),16.306207547169812,17.565549999999998,12.509377358490568,12.7504,0.6379622641509434,0.6929500000000001,18.646849056603774,21.244400000000006,-0.002287577*Bzsouth*(Bzsouth*Np + DST/sqrt(Np/Bmag) + Vp) - 0.05346902*DST
103,19,3.8381715,((DST - Np) * -0.06564481) - ((Bzsouth - -0.8141953) * ((DST + (Vp + (Bzsouth * Np))) * 0.0020991976)),0.0014665283059455,((DST - Np) * -0.06564481) - ((Bzsouth - -0.8141953) * ((DST + (Vp + (Bzsouth * Np))) * 0.0020991976)),15.344415094339624,16.71045,11.593433962264154,12.7413,0.7116037735849057,0.7364499999999999,18.95984905660377,19.652449999999998,-0.06564481*DST + 0.06564481*Np - (Bzsouth + 0.8141953)*(0.0020991976*Bzsouth*Np + 0.0020991976*DST + 0.0020991976*Vp)
104,17,3.838482,((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag)),0.0055762955198183,((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag)),16.864528301886793,25.406250000000004,12.83964150943396,16.1161,0.6367169811320755,-0.018050000000000038,19.984830188679243,34.1902,0.02017463323929*sqrt(Bmag)*(Bzsouth*(Bmag/sqrt(Np) - 0.045853734*Vp) - DST)
105,17,3.8406856,Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304)),0.0020643606038055,Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304)),17.47767924528302,20.76745,13.378509433962265,15.7884,0.6117169811320756,0.6147,19.311377358490567,24.413050000000005,Bzsouth - (0.002880304*Bzsouth + 7.6603064545616e-5*DST)*(DST + Np**(1/4)*Vp)
106,18,3.8426518,((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423,0.0017716842452726,((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423,16.314603773584906,20.20155,12.18377358490566,15.06305,0.686377358490566,0.6870999999999998,19.589867924528306,24.0122,-0.01876423*DST - 0.01876423*sqrt(Np)*(DST - Np + Vp*(0.047383364*Bzsouth + 0.024015693))
107,18,3.842653,(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598,0.0012490329328157,(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598,16.318773584905657,20.20485,12.187320754716982,15.064950000000001,0.6860943396226417,0.6870999999999998,19.591547169811317,24.01405,-0.018779598*DST - 0.018779598*sqrt(Np)*(DST - Np + 0.047395214*Vp*(Bzsouth + 0.5064398))
108,17,3.8494456,(DST * -0.052771024) - ((((Vp + (Bzsouth * Np)) + (DST / 0.44165215)) * 0.0024323284) * Bzsouth),0.0030345041885094,(DST * -0.052771024) - ((((Vp + (Bzsouth * Np)) + (DST / 0.44165215)) * 0.0024323284) * Bzsouth),15.313415094339623,14.78625,11.915113207547169,11.438350000000003,0.6854716981132075,0.7583,17.44437735849057,16.60665,-Bzsouth*(0.0024323284*Bzsouth*Np + 0.00550733965633361*DST + 0.0024323284*Vp) - 0.052771024*DST
109,17,3.8494658,((Bzsouth * -0.002419196) * ((Vp + (Bzsouth * Np)) + (DST * 2.1836593))) + (DST * -0.053655926),0.0007267458221727,((Bzsouth * -0.002419196) * ((Vp + (Bzsouth * Np)) + (DST * 2.1836593))) + (DST * -0.053655926),15.370056603773586,14.810599999999999,11.973396226415092,11.47305,0.6846226415094342,0.7586999999999999,17.52167924528302,16.70335,-0.002419196*Bzsouth*(Bzsouth*Np + 2.1836593*DST + Vp) - 0.053655926*DST
110,16,3.8522642,(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847,0.0011771538825273,(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847,17.771566037735848,22.41225,13.5027358490566,16.608199999999997,0.6258867924528302,0.6366500000000002,20.788584905660375,26.0046,-0.015940847*DST - 0.015940847*sqrt(Np)*(0.05508172*Bzsouth*Vp + DST - Np)
111,16,3.8522644,((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432,0.0011770372817525,((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432,17.7742641509434,22.414800000000003,13.504830188679243,16.609450000000002,0.6257169811320755,0.63665,20.78969811320755,26.00575,-0.015949432*DST - 0.015949432*sqrt(Np)*(0.05508861*Bzsouth*Vp + DST - Np)
112,15,3.8565366,((((DST * -0.027296232) - Bzsouth) * 0.0026654755) * (sqrt(sqrt(Np)) * Vp)) + Bzsouth,0.0032613634925499,((((DST * -0.027296232) - Bzsouth) * 0.0026654755) * (sqrt(sqrt(Np)) * Vp)) + Bzsouth,18.11466037735849,21.638600000000004,13.796886792452831,16.23565,0.5939433962264152,0.5916999999999999,20.97232075471698,26.749900000000004,Bzsouth + Np**(1/4)*Vp*(-0.0026654755*Bzsouth - 7.2757437638316e-5*DST)
113,15,3.8565755,(Vp * ((sqrt(sqrt(Np)) * 0.0026535015) * ((DST * -0.027451642) - Bzsouth))) + Bzsouth,0.0032764241983106,(Vp * ((sqrt(sqrt(Np)) * 0.0026535015) * ((DST * -0.027451642) - Bzsouth))) + Bzsouth,18.015811320754718,21.568899999999996,13.754603773584904,16.1977,0.5987169811320755,0.5908,20.880622641509426,26.7263,Bzsouth + 0.0026535015*Np**(1/4)*Vp*(-Bzsouth - 0.027451642*DST)
114,16,3.8599463,(((6.9948773 - (Vp * 0.050683368)) * Bzsouth) - DST) / ((30.980541 / sqrt(Np)) - -3.3161407),0.001365899221554,(((6.9948773 - (Vp * 0.050683368)) * Bzsouth) - DST) / ((30.980541 / sqrt(Np)) - -3.3161407),17.930188679245283,25.104100000000003,13.31088679245283,18.9279,0.6353396226415093,0.5363500000000001,21.290735849056606,28.0765,(Bzsouth*(6.9948773 - 0.050683368*Vp) - DST)/(3.3161407 + 30.980541/sqrt(Np))
115,16,3.8611445,((Vp * 0.0019705552) + sqrt(Np)) * ((DST * -0.017512739) - ((Bzsouth * Vp) * 0.0006328814)),0.0016772917120143,((Vp * 0.0019705552) + sqrt(Np)) * ((DST * -0.017512739) - ((Bzsouth * Vp) * 0.0006328814)),17.566981132075473,20.8138,13.287735849056604,15.8028,0.6358679245283019,0.6583,21.045226415094337,24.247549999999997,(sqrt(Np) + 0.0019705552*Vp)*(-0.0006328814*Bzsouth*Vp - 0.017512739*DST)
116,14,3.8613436,((sqrt(Np) * (DST - ((Bzsouth * -0.050225805) * Vp))) + DST) / -58.22813,0.0035095535495331,((sqrt(Np) * (DST - ((Bzsouth * -0.050225805) * Vp))) + DST) / -58.22813,17.210886792452833,21.1539,13.148622641509435,15.740699999999999,0.6411886792452828,0.6686000000000002,20.25079245283019,24.6917,-0.0171738298997409*DST - 0.0171738298997409*sqrt(Np)*(0.050225805*Bzsouth*Vp + DST)
117,14,3.8613436,(((DST + (Vp * (Bzsouth * 0.050229523))) * sqrt(Np)) + DST) * -0.017173702,0.0035095535495331,(((DST + (Vp * (Bzsouth * 0.050229523))) * sqrt(Np)) + DST) * -0.017173702,17.211528301886794,21.1553,13.14879245283019,15.741650000000002,0.6411509433962264,0.6685500000000001,20.25116981132075,24.69245,-0.017173702*DST - 0.017173702*sqrt(Np)*(0.050229523*Bzsouth*Vp + DST)
118,14,3.8613443,((sqrt(Np) * (((Vp * Bzsouth) * 0.050208017) + DST)) + DST) * -0.017175438,0.0035091658095515,((sqrt(Np) * (((Vp * Bzsouth) * 0.050208017) + DST)) + DST) * -0.017175438,17.20824528301887,21.1478,13.147867924528303,15.736350000000002,0.6413018867924529,0.6686500000000002,20.24898113207547,24.68715,-0.017175438*DST - 0.017175438*sqrt(Np)*(0.050208017*Bzsouth*Vp + DST)
119,14,3.8613446,(DST + ((((Bzsouth * 0.050254807) * Vp) + DST) * sqrt(Np))) * -0.01717371,0.0035091655373912,(DST + ((((Bzsouth * 0.050254807) * Vp) + DST) * sqrt(Np))) * -0.01717371,17.215698113207544,21.1641,13.150320754716983,15.7477,0.6409433962264149,0.6682499999999999,20.2541320754717,24.698699999999995,-0.01717371*DST - 0.01717371*sqrt(Np)*(0.050254807*Bzsouth*Vp + DST)
120,14,3.8613446,((sqrt(Np) * (DST + ((Bzsouth * Vp) * 0.05019049))) + DST) * -0.01717498,0.0035091655373912,((sqrt(Np) * (DST + ((Bzsouth * Vp) * 0.05019049))) + DST) * -0.01717498,17.20532075471698,21.141649999999995,13.14681132075472,15.73215,0.6414150943396227,0.6688000000000001,20.24684905660377,24.682899999999997,-0.01717498*DST - 0.01717498*sqrt(Np)*(0.05019049*Bzsouth*Vp + DST)
121,14,3.8613446,(DST - (sqrt(Np) * (((Bzsouth * Vp) * -0.050248496) - DST))) * -0.01717042,0.0035095784492162,(DST - (sqrt(Np) * (((Bzsouth * Vp) * -0.050248496) - DST))) * -0.01717042,17.21384905660377,21.1616,13.149169811320755,15.746249999999998,0.6409999999999998,0.6682999999999999,20.252999999999997,24.697049999999997,-0.01717042*DST + 0.01717042*sqrt(Np)*(-0.050248496*Bzsouth*Vp - DST)
122,14,3.8613787,((((Bzsouth * (Vp * 0.050473813)) + DST) * sqrt(Np)) + DST) * -0.017065736,0.0035004634907076,((((Bzsouth * (Vp * 0.050473813)) + DST) * sqrt(Np)) + DST) * -0.017065736,17.226566037735854,21.236150000000002,13.139867924528302,15.8018,0.6404528301886793,0.6674,20.266943396226413,24.7526,-0.017065736*DST - 0.017065736*sqrt(Np)*(0.050473813*Bzsouth*Vp + DST)
123,15,3.8652222,((Bzsouth * (8.236861 - (Vp * 0.05357665))) - DST) / ((45.445213 / Np) + 8.101647),0.0006637518453284,((Bzsouth * (8.236861 - (Vp * 0.05357665))) - DST) / ((45.445213 / Np) + 8.101647),18.792716981132077,29.460699999999996,13.80490566037736,22.550250000000002,0.6041886792452831,0.3236,21.76854716981132,30.659000000000002,(Bzsouth*(8.236861 - 0.05357665*Vp) - DST)/(8.101647 + 45.445213/Np)
124,15,3.8676262,(DST * -0.055553485) - ((Bzsouth * (Vp + (DST + (Bzsouth * Np)))) * 0.0020773702),0.0003803418797898,(DST * -0.055553485) - ((Bzsouth * (Vp + (DST + (Bzsouth * Np)))) * 0.0020773702),16.937245283018868,17.356,12.941283018867924,12.94555,0.6422830188679245,0.7387,20.06943396226415,20.3898,-0.0020773702*Bzsouth*(Bzsouth*Np + DST + Vp) - 0.055553485*DST
125,14,3.8677886,(((Vp * Bzsouth) * -0.036379535) - DST) / ((30.303158 / sqrt(Np)) + 3.5567102),0.0013605496828392,(((Vp * Bzsouth) * -0.036379535) - DST) / ((30.303158 / sqrt(Np)) + 3.5567102),17.64833962264151,22.91655,13.28509433962264,17.63165,0.6356603773584907,0.59245,20.985792452830186,25.1652,(-0.036379535*Bzsouth*Vp - DST)/(3.5567102 + 30.303158/sqrt(Np))
126,15,3.8678172,(((Bzsouth * -0.0021525389) * Vp) - (DST * 0.0592322)) * (sqrt(sqrt(Np)) + -0.50409555),0.0003311914147572,(((Bzsouth * -0.0021525389) * Vp) - (DST * 0.0592322)) * (sqrt(sqrt(Np)) + -0.50409555),17.659735849056602,23.71135,13.299603773584902,18.271849999999997,0.6350754716981132,0.5589000000000001,21.01894339622642,25.687,(Np**(1/4) - 0.50409555)*(-0.0021525389*Bzsouth*Vp - 0.0592322*DST)
127,14,3.8690975,((DST * -0.017535748) - (Bzsouth * (Vp * 0.0006386362))) * (sqrt(Np) + 1.0216174),0.0015042062455059,((DST * -0.017535748) - (Bzsouth * (Vp * 0.0006386362))) * (sqrt(Np) + 1.0216174),17.53109433962264,20.97235,13.235264150943395,15.99075,0.6375849056603775,0.66185,20.955226415094344,23.951950000000004,(sqrt(Np) + 1.0216174)*(-0.0006386362*Bzsouth*Vp - 0.017535748*DST)
128,14,3.8690984,(sqrt(Np) + 0.9787116) * ((DST * -0.017756652) - (Vp * (Bzsouth * 0.0006467542))),0.0015030445817089,(sqrt(Np) + 0.9787116) * ((DST * -0.017756652) - (Vp * (Bzsouth * 0.0006467542))),17.533283018867923,21.05085,13.234150943396227,16.05555,0.6375283018867923,0.6597000000000001,20.9487358490566,24.000599999999995,(sqrt(Np) + 0.9787116)*(-0.0006467542*Bzsouth*Vp - 0.017756652*DST)
129,14,3.8691347,((DST * -0.017152267) - ((Bzsouth * Vp) * 0.0006260264)) * (sqrt(Np) - -1.0849626),0.0014938690509618,((DST * -0.017152267) - ((Bzsouth * Vp) * 0.0006260264)) * (sqrt(Np) - -1.0849626),17.532698113207545,20.90995,13.23154716981132,15.939850000000002,0.637377358490566,0.6637500000000002,20.969490566037738,23.918550000000003,(sqrt(Np) + 1.0849626)*(-0.0006260264*Bzsouth*Vp - 0.017152267*DST)
130,14,3.869232,((DST * -0.018262425) - (Vp * (Bzsouth * 0.00066348043))) * (sqrt(Np) - -0.86546844),0.0014699345533152,((DST * -0.018262425) - (Vp * (Bzsouth * 0.00066348043))) * (sqrt(Np) - -0.86546844),17.499981132075472,21.221300000000003,13.202811320754714,16.20405,0.6394528301886794,0.6547,20.915905660377355,24.1214,(sqrt(Np) + 0.86546844)*(-0.00066348043*Bzsouth*Vp - 0.018262425*DST)
131,13,3.8730545,((Vp * (Bzsouth * -0.036543075)) - DST) / ((38.97953 / Np) + 8.812813),0.0012909633006874,((Vp * (Bzsouth * -0.036543075)) - DST) / ((38.97953 / Np) + 8.812813),18.068943396226416,25.928199999999997,13.55881132075472,20.116799999999998,0.6224150943396225,0.4555500000000001,21.264037735849058,26.8322,(-0.036543075*Bzsouth*Vp - DST)/(8.812813 + 38.97953/Np)
132,13,3.8749182,(((Vp * Bzsouth) * -0.0015082554) - (DST * 0.040986255)) * sqrt(sqrt(Np)),0.0008099599665096,(((Vp * Bzsouth) * -0.0015082554) - (DST * 0.040986255)) * sqrt(sqrt(Np)),17.83503773584906,20.50325,13.477830188679249,15.644199999999998,0.6245283018867923,0.6685500000000001,21.405490566037734,23.752850000000002,Np**(1/4)*(-0.0015082554*Bzsouth*Vp - 0.040986255*DST)
133,13,3.8749182,(DST + ((Vp * 0.03679884) * Bzsouth)) * (sqrt(sqrt(Np)) * -0.04099126),0.0008100631109132,(DST + ((Vp * 0.03679884) * Bzsouth)) * (sqrt(sqrt(Np)) * -0.04099126),17.835490566037734,20.503149999999998,13.47824528301887,15.643949999999998,0.6245094339622641,0.6685500000000001,21.405566037735852,23.752550000000003,-0.04099126*Np**(1/4)*(0.03679884*Bzsouth*Vp + DST)
134,13,3.8749185,((((Bzsouth * Vp) * 0.03678186) + DST) * -0.04097975) * sqrt(sqrt(Np)),0.0008098825455234,((((Bzsouth * Vp) * 0.03678186) + DST) * -0.04097975) * sqrt(sqrt(Np)),17.830962264150944,20.4947,13.475735849056605,15.638049999999998,0.6247547169811322,0.66875,21.403849056603775,23.749100000000006,Np**(1/4)*(-0.001507311427335*Bzsouth*Vp - 0.04097975*DST)
