complexity,loss,equation,score,julia_expression,lambda_format,simulation
10,3.790214,g = #2 * (sqrt(sqrt(#3)) * -0.0017834471); d = #1 * -0.058532417,0.0042533132902036,g = #2 * (sqrt(sqrt(#3)) * -0.0017834471); d = #1 * -0.058532417,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992210>,27
10,3.790214,g = (#2 * -0.0017840907) * sqrt(sqrt(#3)); d = #1 * -0.058494054,0.0042534971924685,g = (#2 * -0.0017840907) * sqrt(sqrt(#3)); d = #1 * -0.058494054,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ee210>,50
10,3.790214,g = (#2 * -0.0017838703) * sqrt(sqrt(#3)); d = #1 / -17.08999,0.0042541277142631,g = (#2 * -0.0017838703) * sqrt(sqrt(#3)); d = #1 / -17.08999,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15af590>,13
10,3.790214,g = (#2 * sqrt(sqrt(#3))) * -0.0017836092; d = #1 * -0.058529224,0.004252971757336,g = (#2 * sqrt(sqrt(#3))) * -0.0017836092; d = #1 * -0.058529224,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15e2b40>,4
10,3.790214,g = #2 * (sqrt(sqrt(#3)) * -0.0017835232); d = #1 * -0.058528733,0.004252971757336,g = #2 * (sqrt(sqrt(#3)) * -0.0017835232); d = #1 * -0.058528733,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ecd40>,46
10,3.790214,g = sqrt(sqrt(#3)) * (#2 * -0.0017841604); d = #1 * -0.058483947,0.0042534446489678,g = sqrt(sqrt(#3)) * (#2 * -0.0017841604); d = #1 * -0.058483947,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ae390>,14
10,3.790214,g = (#2 * -0.0017845264) * sqrt(sqrt(#3)); d = #1 * -0.05853231,0.0042528141267425,g = (#2 * -0.0017845264) * sqrt(sqrt(#3)); d = #1 * -0.05853231,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec110>,41
10,3.790214,g = #2 * (sqrt(sqrt(#3)) * -0.001784559); d = #1 * -0.058536716,0.0042533132902036,g = #2 * (sqrt(sqrt(#3)) * -0.001784559); d = #1 * -0.058536716,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec950>,42
10,3.790214,g = (#2 * sqrt(sqrt(#3))) * -0.0017840967; d = #1 * -0.058477785,0.0042536285512085,g = (#2 * sqrt(sqrt(#3))) * -0.0017840967; d = #1 * -0.058477785,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac2168740>,3
10,3.7902145,g = sqrt(sqrt(#3)) * (#2 * -0.0017826934); d = #1 * -0.05850648,0.0042530500127584,g = sqrt(sqrt(#3)) * (#2 * -0.0017826934); d = #1 * -0.05850648,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992db0>,31
10,3.7902145,g = (sqrt(sqrt(#3)) * -0.0017831884) * #2; d = #1 * -0.058423236,0.0042526822080786,g = (sqrt(sqrt(#3)) * -0.0017831884) * #2; d = #1 * -0.058423236,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae993e90>,39
10,3.7902148,g = sqrt(sqrt(#3)) * (#2 * -0.0017826844); d = #1 * -0.05840124,0.004253811557471,g = sqrt(sqrt(#3)) * (#2 * -0.0017826844); d = #1 * -0.05840124,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ed040>,43
10,3.7902148,g = (#2 * sqrt(sqrt(#3))) * -0.0017823814; d = #1 * -0.058517676,0.0042528657745307,g = (#2 * sqrt(sqrt(#3))) * -0.0017823814; d = #1 * -0.058517676,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990950>,18
10,3.7902148,g = (sqrt(sqrt(#3)) * #2) * -0.0017831797; d = #1 * -0.058403514,0.0042526030568884,g = (sqrt(sqrt(#3)) * #2) * -0.0017831797; d = #1 * -0.058403514,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990d40>,20
