complexity,loss,equation,score,julia_expression,lambda_format,simulation
10,3.7902265,g = (sqrt(sqrt(#8)) * #7) * -0.0017771876; d = #1 * -0.0581162,0.003840486188454,g = (sqrt(sqrt(#8)) * #7) * -0.0017771876; d = #1 * -0.0581162,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d1f10>,58
10,3.7902303,g = (#7 * sqrt(sqrt(#8))) * -0.0017864438; d = #1 * -0.058851596,0.0038395361753809,g = (#7 * sqrt(sqrt(#8))) * -0.0017864438; d = #1 * -0.058851596,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959be0>,14
10,3.7902339,g = (#7 * sqrt(sqrt(#8))) / -563.4561; d = #1 * -0.057995405,0.0038377190421214,g = (#7 * sqrt(sqrt(#8))) / -563.4561; d = #1 * -0.057995405,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8dd90>,8
10,3.790235,g = (sqrt(sqrt(#8)) * -0.0017798765) * #7; d = #1 * -0.05874789,0.0038374288226074474,g = (sqrt(sqrt(#8)) * -0.0017798765) * #7; d = #1 * -0.05874789,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d3ad0>,74
10,3.7902431,g = #7 * (sqrt(sqrt(#8)) * -0.0017877361); d = #1 * -0.058919676,0.0038352129066196,g = #7 * (sqrt(sqrt(#8)) * -0.0017877361); d = #1 * -0.058919676,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958b60>,15
10,3.792607,g = ((#8 / -8.093054) - 0.6704428) * #3; d = #1 / -18.00173,0.003211727002137,g = ((#8 / -8.093054) - 0.6704428) * #3; d = #1 / -18.00173,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d280>,46
10,3.792609,g = #3 * ((#8 + 5.3837194) * -0.12388647); d = #1 / -18.006147,0.003211278508144,g = #3 * ((#8 + 5.3837194) * -0.12388647); d = #1 / -18.006147,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d07a0>,54
10,3.7926118,g = #3 * ((#8 * -0.123770624) - 0.66732454); d = #1 * -0.055487093,0.0032107767731675,g = #3 * ((#8 * -0.123770624) - 0.66732454); d = #1 * -0.055487093,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099de20>,39
10,3.7926161,g = (#3 * (#8 - -5.4699163)) * -0.123243086; d = #1 * -0.05556453,0.0032094064476827,g = (#3 * (#8 - -5.4699163)) * -0.123243086; d = #1 * -0.05556453,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a095a990>,19
10,3.792617,g = (#3 * (#8 + 5.3687577)) * -0.12416683; d = #1 * -0.055560198,0.0032094056873012,g = (#3 * (#8 + 5.3687577)) * -0.12416683; d = #1 * -0.055560198,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958680>,24
