complexity,loss,equation,score,julia_expression,lambda_format,simulation
27,3.8148324,g = (((#2 - #1) * 0.00018238291) + -0.121558964) * (-10.227748 - (((-1.0566217 - (#3 * 1.3987758e-5)) / #1) + #1)); d = square(-0.9182488 - (#1 * -0.016558798)) - 1.9986179,1.7641510637554186e-05,g = (((#2 - #1) * 0.00018238291) + -0.121558964) * (-10.227748 - (((-1.0566217 - (#3 * 1.3987758e-5)) / #1) + #1)); d = square(-0.9182488 - (#1 * -0.016558798)) - 1.9986179,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bd4c0>,22
26,3.8148997,g = ((#2 * 0.00018086706) + -0.12155902) * (-10.227748 - (((inv(-0.9667987) - (#3 * 1.34970705e-5)) / #1) + #1)); d = square(-0.9182488 - (-0.016558714 * #1)) - 1.9986314,5.50473036562754e-07,g = ((#2 * 0.00018086706) + -0.12155902) * (-10.227748 - (((inv(-0.9667987) - (#3 * 1.34970705e-5)) / #1) + #1)); d = square(-0.9182488 - (-0.016558714 * #1)) - 1.9986314,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99be4e0>,22
25,3.8149018,g = ((#2 * 0.00018086706) + -0.12155902) * (-10.227748 - (((-0.9809526 - (#3 * 1.34970705e-5)) / #1) + #1)); d = square(-0.9182488 - (#1 * -0.016558714)) - 1.9986314,0.0004187737645723,g = ((#2 * 0.00018086706) + -0.12155902) * (-10.227748 - (((-0.9809526 - (#3 * 1.34970705e-5)) / #1) + #1)); d = square(-0.9182488 - (#1 * -0.016558714)) - 1.9986314,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bcd10>,22
26,3.815175,g = (sqrt(#2 + 4.688363) * -0.02078149) + ((sqrt(#1) * ((-0.0011283824 * (square(#1) + #2)) + 0.9646939)) + -2.1209857); d = square((#1 * -0.015906882) + 1.0405843),2.6289059671040524e-05,g = (sqrt(#2 + 4.688363) * -0.02078149) + ((sqrt(#1) * ((-0.0011283824 * (square(#1) + #2)) + 0.9646939)) + -2.1209857); d = square((#1 * -0.015906882) + 1.0405843),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bdd60>,19
30,3.8152363,g = sqrt(sqrt(#1) + #1) * (0.7864515 - ((square(#1) + #2) * 0.0010342094)); d = square(((-39.152824 - (square(square(#1 * 0.02046953)) * -0.017935054)) + #1) * -0.017935054) - 1.6675216,2.748115985025963e-05,g = sqrt(sqrt(#1) + #1) * (0.7864515 - ((square(#1) + #2) * 0.0010342094)); d = square(((-39.152824 - (square(square(#1 * 0.02046953)) * -0.017935054)) + #1) * -0.017935054) - 1.6675216,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bda60>,18
29,3.8152475,g = (sqrt(#1) + -2.9823344) + ((((#2 + square(#1 / 1.1984122)) * sqrt(#1)) + (sqrt(#2) / 0.06331355)) * -0.0011386677); d = square(#1 + (1.3137529 - (#1 * 1.0147343))),3.6116929018959415e-05,g = (sqrt(#1) + -2.9823344) + ((((#2 + square(#1 / 1.1984122)) * sqrt(#1)) + (sqrt(#2) / 0.06331355)) * -0.0011386677); d = square(#1 + (1.3137529 - (#1 * 1.0147343))),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bd220>,25
29,3.815286,g = ((((#2 + square(((#1 / -0.8841994) * #2) / (#2 + -0.6429365))) * -0.0010481953) + 0.84004414) * (sqrt(#1) + 0.41903317)) + -2.6037915; d = square(1.0990925 + (#1 * -0.015755748)),6.185452446857841e-05,g = ((((#2 + square(((#1 / -0.8841994) * #2) / (#2 + -0.6429365))) * -0.0010481953) + 0.84004414) * (sqrt(#1) + 0.41903317)) + -2.6037915; d = square(1.0990925 + (#1 * -0.015755748)),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998f0e0>,2
30,3.8153255,g = ((0.061585862 + ((#2 - (sqrt(#2 / 0.8064145) / -0.2337619)) * -0.0009588908)) * (sqrt(#1) + 0.5182572)) - square((#1 * 0.12708873) + -1.5508058); d = square((-0.014990705 * #1) + 1.2884206),2.9617306655662188e-06,g = ((0.061585862 + ((#2 - (sqrt(#2 / 0.8064145) / -0.2337619)) * -0.0009588908)) * (sqrt(#1) + 0.5182572)) - square((#1 * 0.12708873) + -1.5508058); d = square((-0.014990705 * #1) + 1.2884206),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998fef0>,10
28,3.8153481,g = ((0.061585862 + ((#2 - (sqrt(#2) / -0.2337619)) * -0.0009588908)) * (sqrt(#1) + 0.5182572)) - square((#1 * 0.12708873) + -1.5508058); d = square((-0.014990705 * #1) + 1.2884206),5.199779380982032e-05,g = ((0.061585862 + ((#2 - (sqrt(#2) / -0.2337619)) * -0.0009588908)) * (sqrt(#1) + 0.5182572)) - square((#1 * 0.12708873) + -1.5508058); d = square((-0.014990705 * #1) + 1.2884206),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998fcb0>,10
24,3.8153756,g = ((sqrt(#2) * -0.02078149) + (sqrt(#1) * ((-0.0011283824 * (square(#1) + #2)) + 0.97161114))) + -2.1209857; d = square((-0.015906882 * #1) + 1.033869),0.0002543069718973,g = ((sqrt(#2) * -0.02078149) + (sqrt(#1) * ((-0.0011283824 * (square(#1) + #2)) + 0.97161114))) + -2.1209857; d = square((-0.015906882 * #1) + 1.033869),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bdfd0>,19
28,3.815446,g = (sqrt(#1) + 0.48383844) * (0.73181707 - (#2 * 0.0010342094)); d = (square(((-39.152824 - (square(square(#1 * -0.02059218)) * -0.02059218)) + #1) * -0.017935054) - 1.5826426) / 0.93000376,7.465149187057522e-05,g = (sqrt(#1) + 0.48383844) * (0.73181707 - (#2 * 0.0010342094)); d = (square(((-39.152824 - (square(square(#1 * -0.02059218)) * -0.02059218)) + #1) * -0.017935054) - 1.5826426) / 0.93000376,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bc800>,18
28,3.815522,g = (((((#2 + square(#1)) * square(#2 / (#2 + -0.6429365))) * -0.0010481953) + 0.84004414) * (sqrt(#1) + 0.41903317)) + -2.6037915; d = square((#1 * -0.015755748) + 1.0990925),2.7676039795328285e-05,g = (((((#2 + square(#1)) * square(#2 / (#2 + -0.6429365))) * -0.0010481953) + 0.84004414) * (sqrt(#1) + 0.41903317)) + -2.6037915; d = square((#1 * -0.015755748) + 1.0990925),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998eba0>,2
27,3.8155231,g = (sqrt(#1) + (((sqrt(#1) * (square(#1) + #2)) + (sqrt(#2) / 0.06331351)) * -0.001138612)) + -2.9823344; d = square(#1 + (1.3137529 - (#1 * 1.0147343))),0.0002213082017662,g = (sqrt(#1) + (((sqrt(#1) * (square(#1) + #2)) + (sqrt(#2) / 0.06331351)) * -0.001138612)) + -2.9823344; d = square(#1 + (1.3137529 - (#1 * 1.0147343))),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99be000>,25
29,3.815568,g = (sqrt(#1) + 0.60054195) * (0.9243367 + (-0.0009391912 * (#2 + square(#1 + sqrt(sqrt(#2)))))); d = (square((#1 - 1.0842617) - (#1 / 1.0157996)) - 2.8368173) / 0.97039646,2.6207730867266937e-05,g = (sqrt(#1) + 0.60054195) * (0.9243367 + (-0.0009391912 * (#2 + square(#1 + sqrt(sqrt(#2)))))); d = (square((#1 - 1.0842617) - (#1 / 1.0157996)) - 2.8368173) / 0.97039646,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998deb0>,9
27,3.8156276,g = ((((#2 + square(#1 * (#2 / (#2 + -0.6429365)))) * -0.0010481953) + 0.84004414) * (sqrt(#1) + 0.41903317)) + -2.6037915; d = square((#1 * -0.015755748) + 1.0990925),8.453929154314466e-05,g = ((((#2 + square(#1 * (#2 / (#2 + -0.6429365)))) * -0.0010481953) + 0.84004414) * (sqrt(#1) + 0.41903317)) + -2.6037915; d = square((#1 * -0.015755748) + 1.0990925),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998ea20>,2
26,3.8157449,g = (((sqrt(#1) + 0.5295922) * (#2 - (sqrt(#2) / -0.2508611))) * -0.0009588908) - square((#1 * 0.13055871) + -1.5508058); d = square((#1 * -0.014990705) + 1.3172618),0.0001628905393005,g = (((sqrt(#1) + 0.5295922) * (#2 - (sqrt(#2) / -0.2508611))) * -0.0009588908) - square((#1 * 0.13055871) + -1.5508058); d = square((#1 * -0.014990705) + 1.3172618),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998fb90>,10
