complexity,loss,equation,score,sympy_format,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
14,3.839363,(((((P_dyn + 9.204351) * VBs) - square(DST)) * 0.0041437764) + DST) * -0.04225593,0.0023806309030389,(((((P_dyn + 9.204351) * VBs) - square(DST)) * 0.0041437764) + DST) * -0.04225593,PySRFunction(X=>(((((P_dyn + 9.204351) * VBs) - square(DST)) * 0.0041437764) + DST) * -0.04225593),58,16.29450658008155,12.217393163644491,0.763362539025623,0.9115637291907106,20.015696927810097
14,3.8466797,((((DST * -0.20297584) + 28.94237) * DST) + (sqrt(P_dyn) * VBs)) * -0.0011499093,0.0007562365477687,((((DST * -0.20297584) + 28.94237) * DST) + (sqrt(P_dyn) * VBs)) * -0.0011499093,PySRFunction(X=>((((DST * -0.20297584) + 28.94237) * DST) + (sqrt(P_dyn) * VBs)) * -0.0011499093),38,16.29748693439153,12.104698528994806,0.7324862431138695,0.9072234540422162,21.06808002541424
19,3.8005588,sqrt(sqrt(P_dyn)) * ((DST * -0.045597382) + ((-0.0022255457 - (DST * (2.5493935e-5 / (P_dyn + 1.0023704)))) * VBs)),0.00215105237927,sqrt(sqrt(P_dyn)) * ((DST * -0.045597382) + ((-0.0022255457 - (DST * (2.5493935e-5 / (P_dyn + 1.0023704)))) * VBs)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((DST * -0.045597382) + ((-0.0022255457 - (DST * (2.5493935e-5 / (P_dyn + 1.0023704)))) * VBs))),30,16.30111553160277,12.502021419530305,0.7239844075197772,0.9098225991357914,19.177602022045193
28,3.807538,((((VBs * ((sqrt(sqrt(P_dyn + (-0.08616201 / -0.487193))) + -0.40008307) + (DST * 0.0028747935))) * -0.003319425) + (sqrt(P_dyn) + (DST * -0.05471012))) + -1.2994225) / 1.0190581,1.3308770961186112e-05,((((VBs * ((sqrt(sqrt(P_dyn + (-0.08616201 / -0.487193))) + -0.40008307) + (DST * 0.0028747935))) * -0.003319425) + (sqrt(P_dyn) + (DST * -0.05471012))) + -1.2994225) / 1.0190581,PySRFunction(X=>((((VBs * ((sqrt(sqrt(P_dyn + (-0.08616201 / -0.487193))) + -0.40008307) + (DST * 0.0028747935))) * -0.003319425) + (sqrt(P_dyn) + (DST * -0.05471012))) + -1.2994225) / 1.0190581),5,16.308467570020575,12.782853179991305,0.6997888341160297,0.9026018392959779,18.586160748707705
24,3.8077407,((((((DST * 0.0028747935) + sqrt(sqrt(P_dyn + 0.17685395))) + -0.40008307) * VBs) * -0.003319425) + sqrt(P_dyn)) + ((DST * -0.05471012) + -1.2994225),0.0002595878883409,((((((DST * 0.0028747935) + sqrt(sqrt(P_dyn + 0.17685395))) + -0.40008307) * VBs) * -0.003319425) + sqrt(P_dyn)) + ((DST * -0.05471012) + -1.2994225),PySRFunction(X=>((((((DST * 0.0028747935) + sqrt(sqrt(P_dyn + 0.17685395))) + -0.40008307) * VBs) * -0.003319425) + sqrt(P_dyn)) + ((DST * -0.05471012) + -1.2994225)),5,16.309086307825915,12.793656691447634,0.6994216348106821,0.9018121990413824,18.506434811642126
29,3.813559,(((DST + ((VBs * 0.05423277) - (3.8682919 - (P_dyn * square((DST + sqrt(VBs)) * -0.012571702))))) * (sqrt(P_dyn) + 0.5063903)) + (square(DST) * -0.012571702)) * -0.01884415,0.000694595216,(((DST + ((VBs * 0.05423277) - (3.8682919 - (P_dyn * square((DST + sqrt(VBs)) * -0.012571702))))) * (sqrt(P_dyn) + 0.5063903)) + (square(DST) * -0.012571702)) * -0.01884415,PySRFunction(X=>(((DST + ((VBs * 0.05423277) - (3.8682919 - (P_dyn * square((DST + sqrt(VBs)) * -0.012571702))))) * (sqrt(P_dyn) + 0.5063903)) + (square(DST) * -0.012571702)) * -0.01884415),27,16.31303893958487,12.429105640145433,0.7430553724241332,0.9137236575991808,19.940562170532083
16,3.8397057,(DST * -0.04394658) + (((square(DST) - (VBs / 0.10008631)) - (P_dyn * VBs)) * 0.00016539625),0.0020128928210075,(DST * -0.04394658) + (((square(DST) - (VBs / 0.10008631)) - (P_dyn * VBs)) * 0.00016539625),PySRFunction(X=>(DST * -0.04394658) + (((square(DST) - (VBs / 0.10008631)) - (P_dyn * VBs)) * 0.00016539625)),11,16.314123279147147,12.265976283932293,0.7617332100437025,0.9101104666167558,20.115419373849022
29,3.8017883,(DST + (((VBs * (((P_dyn + (((0.052429516 / sqrt(P_dyn)) * DST) + 2.0501156)) * 0.003992616) + 0.043750983)) - square(DST * 0.061264645)) - (P_dyn / 0.34571335))) * -0.040698342,0.0015571326212372,(DST + (((VBs * (((P_dyn + (((0.052429516 / sqrt(P_dyn)) * DST) + 2.0501156)) * 0.003992616) + 0.043750983)) - square(DST * 0.061264645)) - (P_dyn / 0.34571335))) * -0.040698342,PySRFunction(X=>(DST + (((VBs * (((P_dyn + (((0.052429516 / sqrt(P_dyn)) * DST) + 2.0501156)) * 0.003992616) + 0.043750983)) - square(DST * 0.061264645)) - (P_dyn / 0.34571335))) * -0.040698342),54,16.314693012911654,12.204592749653719,0.7339549723970267,0.9009681561051617,19.950059283921718
29,3.796246,sqrt(sqrt(P_dyn)) * (((DST + ((VBs + (square(P_dyn) - DST)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.45311064))) + 22.405106))) - P_dyn) * -0.047739428),0.0001988938033409,sqrt(sqrt(P_dyn)) * (((DST + ((VBs + (square(P_dyn) - DST)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.45311064))) + 22.405106))) - P_dyn) * -0.047739428),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((DST + ((VBs + (square(P_dyn) - DST)) / (square((DST + 28.692127) * (0.11832503 / (P_dyn + 0.45311064))) + 22.405106))) - P_dyn) * -0.047739428)),51,16.32160807071515,12.621512540561083,0.7191431503983085,0.9082375240938912,18.810012861734403
20,3.8186204,sqrt(P_dyn) + ((((VBs * (((DST * 0.0037386403) + sqrt(sqrt(P_dyn))) * 0.043525018)) + DST) * -0.053577628) + -1.18467),0.0034486971965643,sqrt(P_dyn) + ((((VBs * (((DST * 0.0037386403) + sqrt(sqrt(P_dyn))) * 0.043525018)) + DST) * -0.053577628) + -1.18467),PySRFunction(X=>sqrt(P_dyn) + ((((VBs * (((DST * 0.0037386403) + sqrt(sqrt(P_dyn))) * 0.043525018)) + DST) * -0.053577628) + -1.18467)),5,16.323846357181754,12.905296737652387,0.6982394403617374,0.8984794624597674,18.470562238176875
16,3.836297,((DST - P_dyn) + (((VBs * (P_dyn + 9.398957)) - square(DST)) * 0.0041036857)) * -0.04229162,0.0003994444989832,((DST - P_dyn) + (((VBs * (P_dyn + 9.398957)) - square(DST)) * 0.0041036857)) * -0.04229162,PySRFunction(X=>((DST - P_dyn) + (((VBs * (P_dyn + 9.398957)) - square(DST)) * 0.0041036857)) * -0.04229162),58,16.32956524473459,12.288399479907724,0.7595666766870236,0.910380757190125,20.24682485874282
17,3.8385072,(VBs * -0.002283624) + (((VBs * -7.6481865e-6) + -0.054153193) * (DST - (P_dyn * (VBs * -0.00097543874)))),0.0011813287721264,(VBs * -0.002283624) + (((VBs * -7.6481865e-6) + -0.054153193) * (DST - (P_dyn * (VBs * -0.00097543874)))),PySRFunction(X=>(VBs * -0.002283624) + (((VBs * -7.6481865e-6) + -0.054153193) * (DST - (P_dyn * (VBs * -0.00097543874))))),53,16.33060375766509,12.408732422641169,0.7488547132936227,0.9032938842845383,19.79968789406262
23,3.8067486,square(0.90664357 - (((VBs * -0.005162023) + DST) * 0.016347332)) + ((((VBs * -0.0011921268) + 0.93713945) * (sqrt(P_dyn) + 0.5281768)) + -2.3251083),0.003377649067839,square(0.90664357 - (((VBs * -0.005162023) + DST) * 0.016347332)) + ((((VBs * -0.0011921268) + 0.93713945) * (sqrt(P_dyn) + 0.5281768)) + -2.3251083),PySRFunction(X=>square(0.90664357 - (((VBs * -0.005162023) + DST) * 0.016347332)) + ((((VBs * -0.0011921268) + 0.93713945) * (sqrt(P_dyn) + 0.5281768)) + -2.3251083)),8,16.33163942762075,12.945827367253028,0.6939535248013884,0.9063190354894228,18.179239962857455
19,3.8006213,(sqrt(sqrt(P_dyn)) * 0.04622779) * (((((DST * -0.00055206794) / (P_dyn + 0.97900295)) + -0.04896448) * VBs) - DST),0.0025519810375936,(sqrt(sqrt(P_dyn)) * 0.04622779) * (((((DST * -0.00055206794) / (P_dyn + 0.97900295)) + -0.04896448) * VBs) - DST),PySRFunction(X=>(sqrt(sqrt(P_dyn)) * 0.04622779) * (((((DST * -0.00055206794) / (P_dyn + 0.97900295)) + -0.04896448) * VBs) - DST)),40,16.33305279882083,12.532467994853636,0.723326842206983,0.9095396230956032,19.152184526269213
19,3.8202205,square((DST / -59.397522) + 0.8809126) + (-1.9908704 + (((VBs * -0.0010502395) - -0.78257245) * (sqrt(P_dyn) + 0.42991745))),0.0013404112580788,square((DST / -59.397522) + 0.8809126) + (-1.9908704 + (((VBs * -0.0010502395) - -0.78257245) * (sqrt(P_dyn) + 0.42991745))),PySRFunction(X=>square((DST / -59.397522) + 0.8809126) + (-1.9908704 + (((VBs * -0.0010502395) - -0.78257245) * (sqrt(P_dyn) + 0.42991745)))),6,16.33550132026165,12.896241353878214,0.7100030972342966,0.9101543067225032,18.965614745945306
29,3.803172,((((DST * sqrt((VBs - (DST / (VBs + 0.2088378))) + 637.10834)) + (sqrt(P_dyn) * (VBs + ((DST / 0.07519297) + -352.97318)))) + VBs) * -0.0010341695) - 0.38913175,0.000132512178694,((((DST * sqrt((VBs - (DST / (VBs + 0.2088378))) + 637.10834)) + (sqrt(P_dyn) * (VBs + ((DST / 0.07519297) + -352.97318)))) + VBs) * -0.0010341695) - 0.38913175,PySRFunction(X=>((((DST * sqrt((VBs - (DST / (VBs + 0.2088378))) + 637.10834)) + (sqrt(P_dyn) * (VBs + ((DST / 0.07519297) + -352.97318)))) + VBs) * -0.0010341695) - 0.38913175),16,16.33866133237618,12.92439104646009,0.7221529112595413,0.908806157382654,19.27773076649605
30,3.8031628,(((DST * sqrt((VBs - (DST / (neg(VBs) + 0.2088378))) + 637.10834)) + ((sqrt(P_dyn) * ((VBs + (DST / 0.07519297)) + -352.97318)) + VBs)) * -0.0010341695) - 0.38913175,2.4190363011442217e-06,(((DST * sqrt((VBs - (DST / (neg(VBs) + 0.2088378))) + 637.10834)) + ((sqrt(P_dyn) * ((VBs + (DST / 0.07519297)) + -352.97318)) + VBs)) * -0.0010341695) - 0.38913175,PySRFunction(X=>(((DST * sqrt((VBs - (DST / (neg(VBs) + 0.2088378))) + 637.10834)) + ((sqrt(P_dyn) * ((VBs + (DST / 0.07519297)) + -352.97318)) + VBs)) * -0.0010341695) - 0.38913175),16,16.339259760824508,12.924920771850859,0.7221441668700865,0.9088064446697717,19.278267799259726
16,3.8396823,((((P_dyn * VBs) - square(DST)) / -10.016585) - ((DST * 26.422981) + VBs)) * 0.0016658993,0.0016268992081191,((((P_dyn * VBs) - square(DST)) / -10.016585) - ((DST * 26.422981) + VBs)) * 0.0016658993,PySRFunction(X=>((((P_dyn * VBs) - square(DST)) / -10.016585) - ((DST * 26.422981) + VBs)) * 0.0016658993),13,16.340461773980515,12.2876603484812,0.7616437346710886,0.9101129530009651,20.07760571313579
24,3.8067105,square(0.90664357 - (square(-0.12774067) * ((VBs * -0.005162023) + DST))) + ((((VBs * -0.0011921268) + 0.93713945) * (sqrt(P_dyn) + 0.5281768)) + -2.3251083),1.0008591232970549e-05,square(0.90664357 - (square(-0.12774067) * ((VBs * -0.005162023) + DST))) + ((((VBs * -0.0011921268) + 0.93713945) * (sqrt(P_dyn) + 0.5281768)) + -2.3251083),PySRFunction(X=>square(0.90664357 - (square(-0.12774067) * ((VBs * -0.005162023) + DST))) + ((((VBs * -0.0011921268) + 0.93713945) * (sqrt(P_dyn) + 0.5281768)) + -2.3251083)),8,16.347595142789306,12.962076078283815,0.6933271064671548,0.9063730435596277,18.180932634367405
18,3.8371572,((((P_dyn * VBs) - square(DST)) / -10.016585) - (((DST - P_dyn) * 26.422981) + VBs)) * 0.0016658993,0.0003289244344713,((((P_dyn * VBs) - square(DST)) / -10.016585) - (((DST - P_dyn) * 26.422981) + VBs)) * 0.0016658993,PySRFunction(X=>((((P_dyn * VBs) - square(DST)) / -10.016585) - (((DST - P_dyn) * 26.422981) + VBs)) * 0.0016658993),13,16.348485012859005,12.34634152715589,0.7568882899822099,0.9088500824928033,20.346545523821696
27,3.8062782,square((((((VBs / 0.954545) * -0.005162023) + DST) * 0.98749286) * 0.016347332) - 0.90664357) + ((((VBs * -0.0011921268) + 0.9533392) * (sqrt(P_dyn) + 0.5154827)) + -2.3251083),3.551900065742131e-05,square((((((VBs / 0.954545) * -0.005162023) + DST) * 0.98749286) * 0.016347332) - 0.90664357) + ((((VBs * -0.0011921268) + 0.9533392) * (sqrt(P_dyn) + 0.5154827)) + -2.3251083),PySRFunction(X=>square((((((VBs / 0.954545) * -0.005162023) + DST) * 0.98749286) * 0.016347332) - 0.90664357) + ((((VBs * -0.0011921268) + 0.9533392) * (sqrt(P_dyn) + 0.5154827)) + -2.3251083)),8,16.360500486043982,12.955589634757661,0.6928784475062872,0.9055597995783605,18.314124483959198
20,3.8086302,(((0.7547047 - ((DST * -0.003629762) / sqrt(P_dyn))) * VBs) - (DST / -0.06516244)) * (sqrt(sqrt(P_dyn)) * -0.003008651),0.0038915626700601,(((0.7547047 - ((DST * -0.003629762) / sqrt(P_dyn))) * VBs) - (DST / -0.06516244)) * (sqrt(sqrt(P_dyn)) * -0.003008651),PySRFunction(X=>(((0.7547047 - ((DST * -0.003629762) / sqrt(P_dyn))) * VBs) - (DST / -0.06516244)) * (sqrt(sqrt(P_dyn)) * -0.003008651)),52,16.361148715251588,12.48412279529733,0.7116498390919281,0.9032150915210158,19.231082698033255
26,3.81703,((DST - ((VBs - ((0.36360836 * square(DST + P_dyn)) / (P_dyn + sqrt(0.592202 / P_dyn)))) * -0.052394006)) * (sqrt(P_dyn) + 0.592202)) * -0.018205563,0.0001123847320892,((DST - ((VBs - ((0.36360836 * square(DST + P_dyn)) / (P_dyn + sqrt(0.592202 / P_dyn)))) * -0.052394006)) * (sqrt(P_dyn) + 0.592202)) * -0.018205563,PySRFunction(X=>((DST - ((VBs - ((0.36360836 * square(DST + P_dyn)) / (P_dyn + sqrt(0.592202 / P_dyn)))) * -0.052394006)) * (sqrt(P_dyn) + 0.592202)) * -0.018205563),50,16.36149947993084,12.725170191874868,0.7316812504079209,0.9136536540396623,19.67787025975427
21,3.799123,((sqrt(sqrt(P_dyn)) * (DST + (VBs * ((DST * (0.0005445807 / (P_dyn - -0.8961957))) - -0.049534053)))) - P_dyn) * -0.045994904,0.0001985853465173,((sqrt(sqrt(P_dyn)) * (DST + (VBs * ((DST * (0.0005445807 / (P_dyn - -0.8961957))) - -0.049534053)))) - P_dyn) * -0.045994904,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * (DST + (VBs * ((DST * (0.0005445807 / (P_dyn - -0.8961957))) - -0.049534053)))) - P_dyn) * -0.045994904),15,16.36446863712395,12.532853973693017,0.7225703925108283,0.9077576682666919,19.350456725683962
21,3.814867,((((DST + (VBs * 0.06484098)) + -6.271927) - square(DST / (P_dyn + 7.774077))) * (sqrt(P_dyn) + 0.394954)) * -0.01652505,0.0002589589969337,((((DST + (VBs * 0.06484098)) + -6.271927) - square(DST / (P_dyn + 7.774077))) * (sqrt(P_dyn) + 0.394954)) * -0.01652505,PySRFunction(X=>((((DST + (VBs * 0.06484098)) + -6.271927) - square(DST / (P_dyn + 7.774077))) * (sqrt(P_dyn) + 0.394954)) * -0.01652505),20,16.36622613126724,12.631573409899676,0.7340830972129776,0.9133884811383179,19.549406998489147
18,3.8085485,(DST + ((((DST * 0.00024516153) / sqrt(P_dyn)) + 0.049461044) * VBs)) * (-0.046213772 * sqrt(sqrt(P_dyn))),0.0038993616068451,(DST + ((((DST * 0.00024516153) / sqrt(P_dyn)) + 0.049461044) * VBs)) * (-0.046213772 * sqrt(sqrt(P_dyn))),PySRFunction(X=>(DST + ((((DST * 0.00024516153) / sqrt(P_dyn)) + 0.049461044) * VBs)) * (-0.046213772 * sqrt(sqrt(P_dyn)))),49,16.371022326211257,12.472793058058103,0.7109070937328708,0.9026364696595206,19.27682829749167
18,3.8085454,(sqrt(sqrt(P_dyn)) * ((VBs * (((DST / sqrt(P_dyn)) * 0.0002417945) - -0.049472287)) + DST)) * -0.046209287,0.0039013786735486,(sqrt(sqrt(P_dyn)) * ((VBs * (((DST / sqrt(P_dyn)) * 0.0002417945) - -0.049472287)) + DST)) * -0.046209287,PySRFunction(X=>(sqrt(sqrt(P_dyn)) * ((VBs * (((DST / sqrt(P_dyn)) * 0.0002417945) - -0.049472287)) + DST)) * -0.046209287),15,16.371289999904757,12.48303518275176,0.7107966284971976,0.9028863060367304,19.226168862019602
18,3.8087428,sqrt(sqrt(P_dyn)) * (((-0.002252412 - ((DST / sqrt(P_dyn)) * 1.1064295e-5)) * VBs) + (DST * -0.045597382)),0.0039268589351081,sqrt(sqrt(P_dyn)) * (((-0.002252412 - ((DST / sqrt(P_dyn)) * 1.1064295e-5)) * VBs) + (DST * -0.045597382)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * (((-0.002252412 - ((DST / sqrt(P_dyn)) * 1.1064295e-5)) * VBs) + (DST * -0.045597382))),30,16.381177476681152,12.49163586500219,0.7110224233704322,0.9032506704765497,19.33687661616725
25,3.8065486,square(0.90664357 - (((VBs * -0.005162023) + (DST * 0.98749286)) * 0.016347332)) + ((((VBs * -0.0011921268) + 0.9533392) * (sqrt(P_dyn) + 0.5154827)) + -2.3251083),4.253106268877348e-05,square(0.90664357 - (((VBs * -0.005162023) + (DST * 0.98749286)) * 0.016347332)) + ((((VBs * -0.0011921268) + 0.9533392) * (sqrt(P_dyn) + 0.5154827)) + -2.3251083),PySRFunction(X=>square(0.90664357 - (((VBs * -0.005162023) + (DST * 0.98749286)) * 0.016347332)) + ((((VBs * -0.0011921268) + 0.9533392) * (sqrt(P_dyn) + 0.5154827)) + -2.3251083)),8,16.38615678351342,12.989853507083279,0.6923333047188335,0.9058039430610009,18.29981893963957
29,3.8013635,(((DST - square(0.93601346 - (DST * -0.030885618))) * -0.059934855) + -2.2817807) - ((((DST - P_dyn) * 0.005632518) + sqrt(P_dyn + 1.2821014)) * ((VBs * 0.0013622483) + -1.2836927)),0.0002623188233479,(((DST - square(0.93601346 - (DST * -0.030885618))) * -0.059934855) + -2.2817807) - ((((DST - P_dyn) * 0.005632518) + sqrt(P_dyn + 1.2821014)) * ((VBs * 0.0013622483) + -1.2836927)),PySRFunction(X=>(((DST - square(0.93601346 - (DST * -0.030885618))) * -0.059934855) + -2.2817807) - ((((DST - P_dyn) * 0.005632518) + sqrt(P_dyn + 1.2821014)) * ((VBs * 0.0013622483) + -1.2836927))),22,16.403093131563168,13.053875452723835,0.7023193395046454,0.9050785068743974,18.44796317022164
27,3.8022513,(((((-0.39010978 - sqrt(P_dyn)) * ((VBs * 0.0018022842) - 1.4163132)) + square((DST * -0.02345998) + 1.0182825)) - 2.7669) / ((DST * -0.0035422158) + 1.4163132)) + -0.30861053,0.0001081216140028,(((((-0.39010978 - sqrt(P_dyn)) * ((VBs * 0.0018022842) - 1.4163132)) + square((DST * -0.02345998) + 1.0182825)) - 2.7669) / ((DST * -0.0035422158) + 1.4163132)) + -0.30861053,PySRFunction(X=>(((((-0.39010978 - sqrt(P_dyn)) * ((VBs * 0.0018022842) - 1.4163132)) + square((DST * -0.02345998) + 1.0182825)) - 2.7669) / ((DST * -0.0035422158) + 1.4163132)) + -0.30861053),57,16.411318720752636,13.125577336706636,0.6970320211577266,0.905916505250185,18.60069599093312
27,3.805298,((sqrt(P_dyn) + 0.65247947) * ((VBs * -0.001177212) + 0.91016906)) + (-2.0990684 + square(-0.7838392 - ((DST + ((VBs + (DST * P_dyn)) * -0.006235687)) * -0.016894126))),0.000259045310874,((sqrt(P_dyn) + 0.65247947) * ((VBs * -0.001177212) + 0.91016906)) + (-2.0990684 + square(-0.7838392 - ((DST + ((VBs + (DST * P_dyn)) * -0.006235687)) * -0.016894126))),PySRFunction(X=>((sqrt(P_dyn) + 0.65247947) * ((VBs * -0.001177212) + 0.91016906)) + (-2.0990684 + square(-0.7838392 - ((DST + ((VBs + (DST * P_dyn)) * -0.006235687)) * -0.016894126)))),43,16.425165579167796,12.973803826525284,0.6942782181001982,0.9096090009843506,18.020453396979843
30,3.8232334,((((DST - P_dyn) + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * -0.08002178)) * -0.023120767) - -0.0714255,6.615689902208362e-05,((((DST - P_dyn) + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * -0.08002178)) * -0.023120767) - -0.0714255,PySRFunction(X=>((((DST - P_dyn) + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * -0.08002178)) * -0.023120767) - -0.0714255),24,16.426398493654155,12.315026867749353,0.7393191393936877,0.9063723702008708,20.62194538163313
27,3.8047292,(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + DST) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709,0.0001514579167691,(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + DST) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709,PySRFunction(X=>(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + DST) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709),32,16.434580495243083,12.89055538048567,0.7109713889335021,0.9096431831966216,19.046704759779836
22,3.8082592,(((DST + (-199.6585 - sqrt(epsilon / P_dyn))) * (DST - (P_dyn * 3.0458686))) + ((-12.078526 - P_dyn) * VBs)) * 0.00016337103,0.0006571518787096,(((DST + (-199.6585 - sqrt(epsilon / P_dyn))) * (DST - (P_dyn * 3.0458686))) + ((-12.078526 - P_dyn) * VBs)) * 0.00016337103,PySRFunction(X=>(((DST + (-199.6585 - sqrt(epsilon / P_dyn))) * (DST - (P_dyn * 3.0458686))) + ((-12.078526 - P_dyn) * VBs)) * 0.00016337103),17,16.438465011023588,12.217846479236583,0.7201717216106889,0.8914575645882283,20.632357494583342
23,3.8132343,(sqrt(P_dyn) + 0.43088603) * (((DST + ((VBs * 0.064173274) + -6.399589)) - square(DST / ((P_dyn / 0.8668212) + 7.7101355))) * -0.01652505),0.0002140375384019,(sqrt(P_dyn) + 0.43088603) * (((DST + ((VBs * 0.064173274) + -6.399589)) - square(DST / ((P_dyn / 0.8668212) + 7.7101355))) * -0.01652505),PySRFunction(X=>(sqrt(P_dyn) + 0.43088603) * (((DST + ((VBs * 0.064173274) + -6.399589)) - square(DST / ((P_dyn / 0.8668212) + 7.7101355))) * -0.01652505)),20,16.44889228324455,12.57651930078196,0.7381832012652328,0.9145892273424859,19.70838474969191
22,3.7984211,((sqrt(sqrt(P_dyn)) * (((((0.00068898086 / (P_dyn - neg(1.1411282))) * DST) + 0.052793697) * VBs) + DST)) - P_dyn) * -0.04301991,7.898018151629316e-08,((sqrt(sqrt(P_dyn)) * (((((0.00068898086 / (P_dyn - neg(1.1411282))) * DST) + 0.052793697) * VBs) + DST)) - P_dyn) * -0.04301991,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * (((((0.00068898086 / (P_dyn - neg(1.1411282))) * DST) + 0.052793697) * VBs) + DST)) - P_dyn) * -0.04301991),49,16.451975923330025,12.642085569726166,0.7162265668234444,0.9097201804050373,19.15727354164914
20,3.8365548,(DST - (VBs * (-0.047900695 * (1.1159536 - ((P_dyn - (inv(-1.5690036 - P_dyn) * DST)) * -0.017657047))))) * -0.05453021,0.0006376606014879,(DST - (VBs * (-0.047900695 * (1.1159536 - ((P_dyn - (inv(-1.5690036 - P_dyn) * DST)) * -0.017657047))))) * -0.05453021,PySRFunction(X=>(DST - (VBs * (-0.047900695 * (1.1159536 - ((P_dyn - (inv(-1.5690036 - P_dyn) * DST)) * -0.017657047))))) * -0.05453021),48,16.456119759719392,12.390250935392752,0.7260597277999645,0.8991758585028954,18.887152108732934
21,3.7984214,((sqrt(sqrt(P_dyn)) * (((((0.00068898086 / (P_dyn - -1.1629374)) * DST) + 0.052793697) * VBs) + DST)) - P_dyn) * -0.04301991,0.0005570762898766,((sqrt(sqrt(P_dyn)) * (((((0.00068898086 / (P_dyn - -1.1629374)) * DST) + 0.052793697) * VBs) + DST)) - P_dyn) * -0.04301991,PySRFunction(X=>((sqrt(sqrt(P_dyn)) * (((((0.00068898086 / (P_dyn - -1.1629374)) * DST) + 0.052793697) * VBs) + DST)) - P_dyn) * -0.04301991),49,16.45743163285866,12.663098622385025,0.716018917900174,0.9097486393472662,19.133663461351485
29,3.8046913,((square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * (0.96384335 + (((VBs + DST) * -0.0011593658) * 1.0301183)))) + -3.0952709) - -0.022389961,4.980668370276568e-06,((square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * (0.96384335 + (((VBs + DST) * -0.0011593658) * 1.0301183)))) + -3.0952709) - -0.022389961,PySRFunction(X=>((square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * (0.96384335 + (((VBs + DST) * -0.0011593658) * 1.0301183)))) + -3.0952709) - -0.022389961),32,16.468290280380735,12.928445394759454,0.7096167688204837,0.91026019221736,19.00190201867532
25,3.8025565,(((DST * 17.72517) + VBs) * (((0.77609146 - (DST * -0.005112133)) + sqrt(P_dyn)) * -0.0010644712)) + (((17.72517 - P_dyn) * 1.7940489e-5) * square(DST)),0.0013695552185854,(((DST * 17.72517) + VBs) * (((0.77609146 - (DST * -0.005112133)) + sqrt(P_dyn)) * -0.0010644712)) + (((17.72517 - P_dyn) * 1.7940489e-5) * square(DST)),PySRFunction(X=>(((DST * 17.72517) + VBs) * (((0.77609146 - (DST * -0.005112133)) + sqrt(P_dyn)) * -0.0010644712)) + (((17.72517 - P_dyn) * 1.7940489e-5) * square(DST))),38,16.47073942670714,12.382319165527026,0.735140629885817,0.9150233352136736,19.087404867426294
25,3.8032298,(((DST - square(DST * -0.030885618)) * -0.059934855) - (((DST * 0.005632518) + sqrt(P_dyn + 1.2301501)) * ((VBs * 0.0013622483) + -1.2821014))) + -2.2817807,0.0009194006832614,(((DST - square(DST * -0.030885618)) * -0.059934855) - (((DST * 0.005632518) + sqrt(P_dyn + 1.2301501)) * ((VBs * 0.0013622483) + -1.2821014))) + -2.2817807,PySRFunction(X=>(((DST - square(DST * -0.030885618)) * -0.059934855) - (((DST * 0.005632518) + sqrt(P_dyn + 1.2301501)) * ((VBs * 0.0013622483) + -1.2821014))) + -2.2817807),22,16.478192531164144,13.094642299571882,0.7019292778245545,0.9023685350523711,18.732875626284912
