,complexity,loss,equation,score,sympy_format,TRAIN_RMSE,TEST_RMSE,TRAIN_MAE,TEST_MAE,TRAIN_R2,TEST_R2,TRAIN_BFE,TEST_BFE,sympy_eq
338,24,3.820524,square(((DST + (VBs * -0.0010902857)) * -0.017124621) + 0.83421946) + (((sqrt(P_dyn) + 0.43929133) * (VBs * -0.0010902857)) - inv(P_dyn + 0.43929133)),0.0004562469171753,square(((DST + (VBs * -0.0010902857)) * -0.017124621) + 0.83421946) + (((sqrt(P_dyn) + 0.43929133) * (VBs * -0.0010902857)) - inv(P_dyn + 0.43929133)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0010902857*VBs*(sqrt(P_dyn) + 0.43929133) + square(-0.017124621*DST + 1.86707293942197e-5*VBs + 0.83421946) - 1/(P_dyn + 0.43929133)
339,19,3.8205707,(square((DST * 0.016264135) + -0.9502535) - ((-0.82801306 - (-0.0011624375 * VBs)) * sqrt(P_dyn + 0.60425687))) + -2.0576584,0.0006646288695594,(square((DST * 0.016264135) + -0.9502535) - ((-0.82801306 - (-0.0011624375 * VBs)) * sqrt(P_dyn + 0.60425687))) + -2.0576584,inf,inf,inf,inf,-inf,-inf,inf,inf,-(0.0011624375*VBs - 0.82801306)*sqrt(P_dyn + 0.60425687) + square(0.016264135*DST - 0.9502535) - 2.0576584
340,20,3.8206735,((P_dyn - -10.77218) * (VBs * -0.00018542472)) + ((((sqrt(epsilon) - DST) * -0.00012745318) + -0.04008526) * (DST - P_dyn)),0.0006283946170725,((P_dyn - -10.77218) * (VBs * -0.00018542472)) + ((((sqrt(epsilon) - DST) * -0.00012745318) + -0.04008526) * (DST - P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.00018542472*VBs*(P_dyn + 10.77218) + (DST - P_dyn)*(0.00012745318*DST - 0.00012745318*sqrt(epsilon) - 0.04008526)
341,19,3.8208582,(((-0.0012009727 * VBs) + 1.0704856) * sqrt(P_dyn + 0.52156705)) + (square(-1.1424389 - (DST * -0.015650336)) + -2.8949304),0.00063591844869,(((-0.0012009727 * VBs) + 1.0704856) * sqrt(P_dyn + 0.52156705)) + (square(-1.1424389 - (DST * -0.015650336)) + -2.8949304),inf,inf,inf,inf,-inf,-inf,inf,inf,(1.0704856 - 0.0012009727*VBs)*sqrt(P_dyn + 0.52156705) + square(0.015650336*DST - 1.1424389) - 2.8949304
342,17,3.8209155,((DST * (P_dyn + sqrt(VBs + 1949.5411))) + (VBs * sqrt(P_dyn - -2.665284))) * -0.0011471914,0.001055124936537,((DST * (P_dyn + sqrt(VBs + 1949.5411))) + (VBs * sqrt(P_dyn - -2.665284))) * -0.0011471914,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011471914*DST*(P_dyn + sqrt(VBs + 1949.5411)) - 0.0011471914*VBs*sqrt(P_dyn + 2.665284)
343,26,3.8211741,((DST + (((((VBs * ((DST / P_dyn) + (P_dyn * 1.7573954))) * 0.00052097935) - P_dyn) * sqrt(P_dyn)) + DST)) + (VBs * 0.10287342)) / -36.71099,9.222754215833476e-05,((DST + (((((VBs * ((DST / P_dyn) + (P_dyn * 1.7573954))) * 0.00052097935) - P_dyn) * sqrt(P_dyn)) + DST)) + (VBs * 0.10287342)) / -36.71099,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0544795986161092*DST - 0.00280225131493321*VBs - 0.0272397993080546*(-P_dyn + 0.00052097935*VBs*(DST/P_dyn + 1.7573954*P_dyn))*sqrt(P_dyn)
344,17,3.8213472,((sqrt(P_dyn + 2.8266432) * VBs) + ((P_dyn + sqrt(VBs + 2016.6804)) * DST)) * -0.0011190962,0.0009966515677201,((sqrt(P_dyn + 2.8266432) * VBs) + ((P_dyn + sqrt(VBs + 2016.6804)) * DST)) * -0.0011190962,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0011190962*DST*(P_dyn + sqrt(VBs + 2016.6804)) - 0.0011190962*VBs*sqrt(P_dyn + 2.8266432)
345,23,3.8213992,((((((square(0.6232765 * DST) / (0.44591987 + P_dyn)) - VBs) * 0.0012336432) - (DST * 0.021922853)) - -0.38759443) * sqrt(P_dyn)) + -0.44063556,0.000261074466027,((((((square(0.6232765 * DST) / (0.44591987 + P_dyn)) - VBs) * 0.0012336432) - (DST * 0.021922853)) - -0.38759443) * sqrt(P_dyn)) + -0.44063556,inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.021922853*DST - 0.0012336432*VBs + 0.38759443 + 0.0012336432*square(0.6232765*DST)/(P_dyn + 0.44591987))*sqrt(P_dyn) - 0.44063556
346,30,3.8214183,(((((VBs + (((VBs * (P_dyn - inv(P_dyn))) - (square(DST) * 1.3622292)) * 0.10229249)) * 0.048258558) + DST) - ((P_dyn - inv(P_dyn)) / 0.2610511)) * -0.03632377) - 0.10229249,0.0001160036763729,(((((VBs + (((VBs * (P_dyn - inv(P_dyn))) - (square(DST) * 1.3622292)) * 0.10229249)) * 0.048258558) + DST) - ((P_dyn - inv(P_dyn)) / 0.2610511)) * -0.03632377) - 0.10229249,14.960415094339623,22.1162,11.598660377358492,17.0461,0.7019811320754717,0.26985000000000003,17.16660377358491,24.966049999999996,-0.03632377*DST + 0.139144290140896*P_dyn - 0.000179311856958373*VBs*(P_dyn - 1/P_dyn) - 0.00175293276132366*VBs + 0.000244263847454919*square(DST) - 0.10229249 - 0.139144290140896/P_dyn
347,22,3.8214302,(((DST - P_dyn) + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905,0.0004942563539812,(((DST - P_dyn) + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905,14.920056603773583,14.653950000000004,11.629509433962264,11.4387,0.7026603773584905,0.7676499999999999,16.68632075471698,17.240000000000002,-0.042101905*DST + 0.042101905*P_dyn - 0.042101905*VBs*(9.2411936069976e-5*DST + 0.003992616*P_dyn + 0.04504659) + 0.00016809673953348*square(DST)
348,22,3.8215203,(DST - (((0.9697874 - ((P_dyn - ((DST * inv(-2.074907 - P_dyn)) * 0.43186364)) * -0.040885698)) * -0.047900695) * VBs)) * -0.05453021,0.0035424888615153,(DST - (((0.9697874 - ((P_dyn - ((DST * inv(-2.074907 - P_dyn)) * 0.43186364)) * -0.040885698)) * -0.047900695) * VBs)) * -0.05453021,15.423754716981133,17.258149999999997,11.869584905660375,12.727,0.6741886792452831,0.7369,16.739924528301884,20.42345,-0.05453021*DST + 0.05453021*VBs*(0.000845784792397594*DST/(-P_dyn - 2.074907) - 0.00195845334976011*P_dyn - 0.046453490462243)
349,19,3.8215635,((((DST * 18.98699) + VBs) * -0.0012075653) * sqrt(P_dyn)) + (((17.387661 - P_dyn) * square(DST)) * 1.7940489e-5),0.0023776888729967,((((DST * 18.98699) + VBs) * -0.0012075653) * sqrt(P_dyn)) + (((17.387661 - P_dyn) * square(DST)) * 1.7940489e-5),inf,inf,inf,inf,-inf,-inf,inf,inf,1.7940489e-5*(17.387661 - P_dyn)*square(DST) + (-0.022928030275447*DST - 0.0012075653*VBs)*sqrt(P_dyn)
350,24,3.821879,(sqrt(P_dyn - -0.58699924) * ((VBs * -0.001170855) + ((DST / ((-26.281649 - P_dyn) - (P_dyn - (DST / -19.232498)))) - -0.44037035))) - 0.868966,0.0004954007485139,(sqrt(P_dyn - -0.58699924) * ((VBs * -0.001170855) + ((DST / ((-26.281649 - P_dyn) - (P_dyn - (DST / -19.232498)))) - -0.44037035))) - 0.868966,inf,inf,inf,inf,-inf,-inf,inf,inf,(DST/(-0.0519953258281894*DST - 2*P_dyn - 26.281649) - 0.001170855*VBs + 0.44037035)*sqrt(P_dyn + 0.58699924) - 0.868966
351,19,3.8221838,(((VBs - (DST / -0.058798596)) * (sqrt(P_dyn) + 0.30622172)) - (square(DST) * 0.23816381)) / (DST + -825.67914),0.0008838943022245,(((VBs - (DST / -0.058798596)) * (sqrt(P_dyn) + 0.30622172)) - (square(DST) * 0.23816381)) / (DST + -825.67914),inf,inf,inf,inf,-inf,-inf,inf,inf,((17.0072088115845*DST + VBs)*(sqrt(P_dyn) + 0.30622172) - 0.23816381*square(DST))/(DST - 825.67914)
352,18,3.8222194,((VBs + -857.212) / (((DST / 0.39109573) + -624.86957) / sqrt(P_dyn))) - ((DST * 0.060813233) + 1.9519683),0.0009052419763175,((VBs + -857.212) / (((DST / 0.39109573) + -624.86957) / sqrt(P_dyn))) - ((DST * 0.060813233) + 1.9519683),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.060813233*DST - 1.9519683 + (VBs - 857.212)*sqrt(P_dyn)/(2.5569187370059*DST - 624.86957)
353,23,3.8222675,((sqrt(P_dyn) + 0.32957935) * (VBs * -0.0010902857)) + (square(((neg(P_dyn) + DST) * -0.017124621) + 0.8035236) - inv(0.43929133 + P_dyn)),5.763428426839109e-05,((sqrt(P_dyn) + 0.32957935) * (VBs * -0.0010902857)) + (square(((neg(P_dyn) + DST) * -0.017124621) + 0.8035236) - inv(0.43929133 + P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0010902857*VBs*(sqrt(P_dyn) + 0.32957935) + square(-0.017124621*DST - 0.017124621*neg(P_dyn) + 0.8035236) - 1/(P_dyn + 0.43929133)
354,28,3.822305,((((VBs + (((VBs * (P_dyn - inv(P_dyn))) - (square(DST) * 1.2155255)) * 0.102601245)) * 0.048258558) + DST) - ((P_dyn - inv(P_dyn)) / 0.2610511)) * -0.03632377,0.0002875599802296,((((VBs + (((VBs * (P_dyn - inv(P_dyn))) - (square(DST) * 1.2155255)) * 0.102601245)) * 0.048258558) + DST) - ((P_dyn - inv(P_dyn)) / 0.2610511)) * -0.03632377,15.106981132075472,22.298650000000002,11.770528301886792,16.9811,0.6963018867924528,0.26965,17.377584905660378,25.563399999999998,-0.03632377*DST + 0.139144290140896*P_dyn - 0.000179853083713095*VBs*(P_dyn - 1/P_dyn) - 0.00175293276132366*VBs + 0.000218616009506902*square(DST) - 0.139144290140896/P_dyn
355,23,3.822312,(((((1.0265675 + P_dyn) * VBs) - square(DST - sqrt(VBs))) / -12.094837) - (VBs + ((DST - P_dyn) * 21.423424))) * 0.0019458475,0.0008941634072125,(((((1.0265675 + P_dyn) * VBs) - square(DST - sqrt(VBs))) / -12.094837) - (VBs + ((DST - P_dyn) * 21.423424))) * 0.0019458475,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.04168671603184*DST + 0.04168671603184*P_dyn - 0.000160882490603222*VBs*(P_dyn + 1.0265675) - 0.0019458475*VBs + 0.000160882490603222*square(DST - sqrt(VBs))
356,22,3.822397,sqrt(P_dyn) * ((0.01998769 * (((VBs - ((inv(-0.4792148 - P_dyn) * -0.4080811) * square(DST))) * -0.060365424) - DST)) - -0.12809937),0.0001680218044616,sqrt(P_dyn) * ((0.01998769 * (((VBs - ((inv(-0.4792148 - P_dyn) * -0.4080811) * square(DST))) * -0.060365424) - DST)) - -0.12809937),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.01998769*DST - 0.00120656538163056*VBs + 0.12809937 - 0.000492376528157719*square(DST)/(-P_dyn - 0.4792148))*sqrt(P_dyn)
357,22,3.8224878,(square((-0.017124621 * (DST - P_dyn)) + 0.8035236) + ((VBs * (0.30210027 + sqrt(P_dyn))) * -0.0010902857)) - inv(P_dyn - -0.35105446),0.0003626299710091,(square((-0.017124621 * (DST - P_dyn)) + 0.8035236) + ((VBs * (0.30210027 + sqrt(P_dyn))) * -0.0010902857)) - inv(P_dyn - -0.35105446),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0010902857*VBs*(sqrt(P_dyn) + 0.30210027) + square(-0.017124621*DST + 0.017124621*P_dyn + 0.8035236) - 1/(P_dyn + 0.35105446)
358,22,3.822721,(((((VBs * 0.018903129) - P_dyn) * sqrt(P_dyn)) + DST) * -0.053774927) - ((VBs * ((DST * 0.00034642068) + 0.049042083)) * 0.02434386),0.0012798652452389,(((((VBs * 0.018903129) - P_dyn) * sqrt(P_dyn)) + DST) * -0.053774927) - ((VBs * ((DST * 0.00034642068) + 0.049042083)) * 0.02434386),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.053774927*DST - 0.02434386*VBs*(0.00034642068*DST + 0.049042083) - 0.053774927*(-P_dyn + 0.018903129*VBs)*sqrt(P_dyn)
359,17,3.8227737,((sqrt(VBs) * DST) + ((sqrt(P_dyn) - -1.8926046) * (VBs + (DST * 18.079607)))) * -0.0007977654,0.0057399434782089,((sqrt(VBs) * DST) + ((sqrt(P_dyn) - -1.8926046) * (VBs + (DST * 18.079607)))) * -0.0007977654,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0007977654*DST*sqrt(VBs) - 0.0007977654*(18.079607*DST + VBs)*(sqrt(P_dyn) + 1.8926046)
360,29,3.8228712,((((-0.122691065 - ((P_dyn - ((DST + P_dyn) * -0.037650328)) * 0.0104405135)) * ((VBs - (DST / P_dyn)) * -0.30493036)) + (DST - (P_dyn * 3.742732))) * -0.055972613) + -0.37172505,7.17210494976561e-05,((((-0.122691065 - ((P_dyn - ((DST + P_dyn) * -0.037650328)) * 0.0104405135)) * ((VBs - (DST / P_dyn)) * -0.30493036)) + (DST - (P_dyn * 3.742732))) * -0.055972613) + -0.37172505,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.055972613*DST + 0.209490489798716*P_dyn - 0.055972613*(0.30493036*DST/P_dyn - 0.30493036*VBs)*(-0.000393088757763428*DST - 0.0108336022577634*P_dyn - 0.122691065) - 0.37172505
361,30,3.8230035,(VBs * -0.0023069335) + (((DST - ((((P_dyn / 1.0538821) / 1.0538821) - inv(P_dyn * 0.34336194)) * ((VBs * -0.0012032847) + 1.2850027))) * ((VBs * -5.7756174e-6) + -0.057936925)) + -0.14115039),4.1353208844258905e-05,(VBs * -0.0023069335) + (((DST - ((((P_dyn / 1.0538821) / 1.0538821) - inv(P_dyn * 0.34336194)) * ((VBs * -0.0012032847) + 1.2850027))) * ((VBs * -5.7756174e-6) + -0.057936925)) + -0.14115039),15.092622641509434,28.8336,11.794924528301886,21.029000000000003,0.7079433962264152,-0.50195,17.575320754716984,31.799350000000004,-0.0023069335*VBs + (DST - (1.2850027 - 0.0012032847*VBs)*(0.900359484162964*P_dyn - 2.9123786986991/P_dyn))*(-5.7756174e-6*VBs - 0.057936925) - 0.14115039
362,21,3.8230393,sqrt(P_dyn) * (((((square(DST) * 0.39724058) / (P_dyn + 0.46115324)) - VBs) * 0.0012336432) - ((DST + -4.161428) * 0.020933628)),0.0003751023464942,sqrt(P_dyn) * (((((square(DST) * 0.39724058) / (P_dyn + 0.46115324)) - VBs) * 0.0012336432) - ((DST + -4.161428) * 0.020933628)),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.020933628*DST - 0.0012336432*VBs + 0.087113785700784 + 0.000490053140281056*square(DST)/(P_dyn + 0.46115324))*sqrt(P_dyn)
363,30,3.8232334,((((DST - P_dyn) + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * -0.08002178)) * -0.023120767) - -0.0714255,6.615689902208362e-05,((((DST - P_dyn) + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * -0.08002178)) * -0.023120767) - -0.0714255,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023120767*DST + 0.023120767*P_dyn - 0.023120767*(0.63402545*DST + 0.04666666*VBs)*sqrt(P_dyn) - 0.023120767*sqrt(VBs) + 0.023120767*square(-0.08002178*DST - 0.16004356*P_dyn) + 0.0714255
364,17,3.823303,((sqrt(P_dyn) * ((VBs * 0.050584745) + DST)) - square(DST / (P_dyn + 7.7101355))) * -0.023861697,0.0027411697932718,((sqrt(P_dyn) * ((VBs * 0.050584745) + DST)) - square(DST / (P_dyn + 7.7101355))) * -0.023861697,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023861697*(DST + 0.050584745*VBs)*sqrt(P_dyn) + 0.023861697*square(DST/(P_dyn + 7.7101355))
365,28,3.8233197,((VBs * -0.0023069335) + ((DST - (((P_dyn / 1.157283) - inv(P_dyn * 0.34336194)) * ((VBs * -0.0012032847) + 1.2850027))) * ((VBs * -5.7756174e-6) + -0.057936925))) + -0.14115039,1.9014708295933503e-05,((VBs * -0.0023069335) + ((DST - (((P_dyn / 1.157283) - inv(P_dyn * 0.34336194)) * ((VBs * -0.0012032847) + 1.2850027))) * ((VBs * -5.7756174e-6) + -0.057936925))) + -0.14115039,15.062169811320755,28.634450000000005,11.782528301886794,20.916849999999997,0.7083396226415096,-0.5010000000000001,17.54911320754717,31.5768,-0.0023069335*VBs + (DST - (1.2850027 - 0.0012032847*VBs)*(0.864092879615444*P_dyn - 2.9123786986991/P_dyn))*(-5.7756174e-6*VBs - 0.057936925) - 0.14115039
366,27,3.8233924,((-0.0022994706 * VBs) + (((VBs * -7.448227e-6) + -0.052733794) * (DST - ((P_dyn - ((-0.90317696 / -0.3333332) / P_dyn)) * ((-0.000990027 * VBs) - -1.1893845))))) / 0.9642014,0.0001488508682209,((-0.0022994706 * VBs) + (((VBs * -7.448227e-6) + -0.052733794) * (DST - ((P_dyn - ((-0.90317696 / -0.3333332) / P_dyn)) * ((-0.000990027 * VBs) - -1.1893845))))) / 0.9642014,14.882660377358492,25.6154,11.760943396226416,18.864000000000004,0.7130377358490564,-0.13140000000000007,17.251018867924525,28.707899999999995,-0.00238484470153227*VBs + 1.03712772041194*(DST - (1.1893845 - 0.000990027*VBs)*(P_dyn - 2.70953196381279/P_dyn))*(-7.448227e-6*VBs - 0.052733794)
367,27,3.8234043,((((VBs + (((VBs * (P_dyn - inv(P_dyn))) - (square(DST) * 1.3622292)) * 0.102601245)) * 0.048258558) + (DST - (P_dyn / 0.24161005))) * -0.03653819) - 0.24161005,0.0005077971406312,((((VBs + (((VBs * (P_dyn - inv(P_dyn))) - (square(DST) * 1.3622292)) * 0.102601245)) * 0.048258558) + (DST - (P_dyn / 0.24161005))) * -0.03653819) - 0.24161005,14.993075471698114,19.484399999999997,11.586339622641507,14.418199999999999,0.7007924528301887,0.5021500000000001,17.125886792452828,24.6143,-0.03653819*DST + 0.1512279394007*P_dyn - 0.00018091476035651*VBs*(P_dyn - 1/P_dyn) - 0.00176328036133002*VBs + 0.00024644736926864*square(DST) - 0.24161005
368,27,3.8234196,((((-0.122691065 - ((P_dyn - ((DST + (P_dyn + P_dyn)) * -0.037650328)) * 0.0104405135)) * (VBs * -0.30493036)) + (DST - (P_dyn * 4.1700034))) * -0.055972613) + -0.44264078,5.745834871035265e-05,((((-0.122691065 - ((P_dyn - ((DST + (P_dyn + P_dyn)) * -0.037650328)) * 0.0104405135)) * (VBs * -0.30493036)) + (DST - (P_dyn * 4.1700034))) * -0.055972613) + -0.44264078,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.055972613*DST + 0.233405986516884*P_dyn + 0.0170677490322307*VBs*(-0.000393088757763428*DST - 0.0112266910155269*P_dyn - 0.122691065) - 0.44264078
369,17,3.8234284,(sqrt(sqrt(P_dyn)) * (DST + (VBs * (((DST * 0.00018213966) / P_dyn) + 0.04338233)))) * -0.046863373,0.0021233918031055,(sqrt(sqrt(P_dyn)) * (DST + (VBs * (((DST * 0.00018213966) / P_dyn) + 0.04338233)))) * -0.046863373,16.008905660377355,19.3904,12.286075471698114,14.05975,0.6795849056603772,0.6532499999999999,18.524981132075467,23.99975,-0.046863373*(DST + VBs*(0.00018213966*DST/P_dyn + 0.04338233))*sqrt(sqrt(P_dyn))
370,17,3.823433,sqrt(sqrt(P_dyn)) * (((VBs * ((DST * (0.00018233577 / P_dyn)) - -0.04337666)) + DST) * -0.047046136),0.0021272697454433,sqrt(sqrt(P_dyn)) * (((VBs * ((DST * (0.00018233577 / P_dyn)) - -0.04337666)) + DST) * -0.047046136),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.047046136*DST - 0.047046136*VBs*(0.00018233577*DST/P_dyn + 0.04337666))*sqrt(sqrt(P_dyn))
371,19,3.8234806,sqrt(sqrt(P_dyn)) * (-0.003451974 * ((VBs * (0.5913847 - (DST * (-0.0025514143 / P_dyn)))) - (DST / -0.07351316))),0.0014679563767433,sqrt(sqrt(P_dyn)) * (-0.003451974 * ((VBs * (0.5913847 - (DST * (-0.0025514143 / P_dyn)))) - (DST / -0.07351316))),15.976603773584905,19.346600000000002,12.270867924528302,14.02385,0.6804339622641509,0.6525500000000001,18.459660377358496,23.946749999999998,(-0.0469572250737147*DST - 0.003451974*VBs*(0.0025514143*DST/P_dyn + 0.5913847))*sqrt(sqrt(P_dyn))
372,17,3.8234978,(((VBs * ((DST * (-0.00018692628 / P_dyn)) + -0.043794785)) - DST) * 0.046487723) * sqrt(sqrt(P_dyn)),0.0021182358225752,(((VBs * ((DST * (-0.00018692628 / P_dyn)) + -0.043794785)) - DST) * 0.046487723) * sqrt(sqrt(P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.046487723*DST + 0.046487723*VBs*(-0.00018692628*DST/P_dyn - 0.043794785))*sqrt(sqrt(P_dyn))
373,17,3.8236046,(sqrt(sqrt(P_dyn)) / -484.93094) * (VBs + (((VBs / (P_dyn / 0.004251894)) + 22.79757) * DST)),0.0029845537766793,(sqrt(sqrt(P_dyn)) / -484.93094) * (VBs + (((VBs / (P_dyn / 0.004251894)) + 22.79757) * DST)),16.059301886792454,19.4567,12.311188679245282,14.090950000000001,0.6764150943396228,0.6517,18.527132075471695,24.00065,-0.00206214930315645*(DST*(22.79757 + 0.004251894*VBs/P_dyn) + VBs)*sqrt(sqrt(P_dyn))
374,30,3.8236182,(((DST + (((P_dyn * (VBs / neg(1.1754651))) + (square((VBs / -367.05563) + DST) - (VBs / neg(-0.12628354)))) * -0.005379087)) - (P_dyn / 0.2244437)) * -0.040417153) + -0.31397575,5.4931860553968464e-05,(((DST + (((P_dyn * (VBs / neg(1.1754651))) + (square((VBs / -367.05563) + DST) - (VBs / neg(-0.12628354)))) * -0.005379087)) - (P_dyn / 0.2244437)) * -0.040417153) + -0.31397575,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.040417153*DST + 0.000217407382279311*P_dyn*VBs/neg(1.1754651) + 0.180077021542596*P_dyn - 0.000217407382279311*VBs/neg(-0.12628354) + 0.000217407382279311*square(DST - 0.00272438267736147*VBs) - 0.31397575
375,20,3.8237278,(sqrt(P_dyn) + ((DST + (VBs / (10.679829 - ((DST + -68.09303) / (P_dyn / 0.28581223))))) * -0.055201128)) + -1.4188756,0.0021543427583125,(sqrt(P_dyn) + ((DST + (VBs / (10.679829 - ((DST + -68.09303) / (P_dyn / 0.28581223))))) * -0.055201128)) + -1.4188756,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.055201128*DST - 0.055201128*VBs/(10.679829 - 0.28581223*(DST - 68.09303)/P_dyn) + sqrt(P_dyn) - 1.4188756
376,17,3.8237286,((DST * -0.045921646) + (VBs * (-0.0020272203 - ((DST / P_dyn) * 8.716023e-6)))) * sqrt(sqrt(P_dyn)),0.002340208287697,((DST * -0.045921646) + (VBs * (-0.0020272203 - ((DST / P_dyn) * 8.716023e-6)))) * sqrt(sqrt(P_dyn)),inf,inf,inf,inf,-inf,-inf,inf,inf,(-0.045921646*DST + VBs*(-8.716023e-6*DST/P_dyn - 0.0020272203))*sqrt(sqrt(P_dyn))
377,28,3.8237393,(((DST + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * 0.084895454)) * -0.023120767) - -0.05646318,0.0001327320165915,(((DST + (sqrt(VBs) + (sqrt(P_dyn) * ((DST * 0.63402545) - (VBs * -0.04666666))))) - square(((DST + P_dyn) + P_dyn) * 0.084895454)) * -0.023120767) - -0.05646318,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.023120767*DST - 0.023120767*(0.63402545*DST + 0.04666666*VBs)*sqrt(P_dyn) - 0.023120767*sqrt(VBs) + 0.023120767*square(0.084895454*DST + 0.169790908*P_dyn) + 0.05646318
378,23,3.8237464,(sqrt(P_dyn) - neg(-1.3786715)) + ((((VBs * 0.086423986) / (((DST * -0.02386415) + (P_dyn + 1.4038655)) / P_dyn)) + DST) * -0.05489998),7.845708291065116e-08,(sqrt(P_dyn) - neg(-1.3786715)) + ((((VBs * 0.086423986) / (((DST * -0.02386415) + (P_dyn + 1.4038655)) / P_dyn)) + DST) * -0.05489998),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.05489998*DST - 0.00474467510292028*P_dyn*VBs/(-0.02386415*DST + P_dyn + 1.4038655) - neg(-1.3786715) + sqrt(P_dyn)
379,22,3.8237467,(sqrt(P_dyn) - 1.378053) + ((((VBs * 0.086423986) / (((DST * -0.02386415) + (1.4038655 + P_dyn)) / P_dyn)) + DST) * -0.05489998),0.0025685998542242,(sqrt(P_dyn) - 1.378053) + ((((VBs * 0.086423986) / (((DST * -0.02386415) + (1.4038655 + P_dyn)) / P_dyn)) + DST) * -0.05489998),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.05489998*DST - 0.00474467510292028*P_dyn*VBs/(-0.02386415*DST + P_dyn + 1.4038655) + sqrt(P_dyn) - 1.378053
380,25,3.823859,((((-0.122691065 - ((P_dyn - ((DST + P_dyn) * -0.037650328)) * 0.0104405135)) * (VBs * -0.30493036)) + (DST - (P_dyn * 4.1700034))) * -0.055972613) + -0.44264078,9.238503861438906e-05,((((-0.122691065 - ((P_dyn - ((DST + P_dyn) * -0.037650328)) * 0.0104405135)) * (VBs * -0.30493036)) + (DST - (P_dyn * 4.1700034))) * -0.055972613) + -0.44264078,inf,inf,inf,inf,-inf,-inf,inf,inf,-0.055972613*DST + 0.233405986516884*P_dyn + 0.0170677490322307*VBs*(-0.000393088757763428*DST - 0.0108336022577634*P_dyn - 0.122691065) - 0.44264078
381,21,3.8238742,square((-0.017124621 * DST) + 0.83421946) + (((sqrt(P_dyn + 1.0847249) * VBs) * -0.0010902857) - inv(P_dyn + square(-0.65650725))),1.699845270988921e-06,square((-0.017124621 * DST) + 0.83421946) + (((sqrt(P_dyn + 1.0847249) * VBs) * -0.0010902857) - inv(P_dyn + square(-0.65650725))),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0010902857*VBs*sqrt(P_dyn + 1.0847249) + square(0.83421946 - 0.017124621*DST) - 1/(P_dyn + square(-0.65650725))
382,20,3.8238807,square((DST * -0.017124621) + 0.83421946) + (((sqrt(P_dyn + 1.0847249) * VBs) * -0.0010902857) - inv(P_dyn + 0.43929133)),0.0008464776794273,square((DST * -0.017124621) + 0.83421946) + (((sqrt(P_dyn + 1.0847249) * VBs) * -0.0010902857) - inv(P_dyn + 0.43929133)),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.0010902857*VBs*sqrt(P_dyn + 1.0847249) + square(0.83421946 - 0.017124621*DST) - 1/(P_dyn + 0.43929133)
383,28,3.8240383,-0.31397575 + ((DST + ((((P_dyn * (VBs / -1.2057401)) + (square((VBs / -367.05563) + DST) - (VBs / 0.12628354))) * -0.005379087) - (P_dyn / 0.2244437))) * -0.040417153),0.001065817577528,-0.31397575 + ((DST + ((((P_dyn * (VBs / -1.2057401)) + (square((VBs / -367.05563) + DST) - (VBs / 0.12628354))) * -0.005379087) - (P_dyn / 0.2244437))) * -0.040417153),inf,inf,inf,inf,-inf,-inf,inf,inf,-0.040417153*DST - 0.000180310319180154*P_dyn*VBs + 0.180077021542596*P_dyn - 0.00172158131043294*VBs + 0.000217407382279311*square(DST - 0.00272438267736147*VBs) - 0.31397575
