complexity,loss,equation,score,julia_expression,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
27,3.713407,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt((0.080276765 + #8) * sqrt(#1 - #5)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4735243),7.717681921322748e-05,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt((0.080276765 + #8) * sqrt(#1 - #5)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4735243),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8fbf0>,5,14.880003178287803,11.695613610599485,0.7351222945826489,0.9238537646590986,17.188674607250128
12,3.7558765,g = #7 * (sqrt(#8) * -0.0011632523); d = square(-0.52678007 - (#1 * -0.018188855)),0.0076000247253543,g = #7 * (sqrt(#8) * -0.0011632523); d = square(-0.52678007 - (#1 * -0.018188855)),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d7f0>,30,14.885043786145227,11.16618917730845,0.7422943696775552,0.9071727157572346,19.395560965582952
12,3.7558124,g = sqrt(#8) * (-0.0011827858 * #7); d = square((29.211374 - #1) / 54.78394),0.0076163780288567,g = sqrt(#8) * (-0.0011827858 * #7); d = square((29.211374 - #1) / 54.78394),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099e4e0>,36,14.922823467908106,11.22029250330996,0.7421294647950473,0.9074066101852758,19.317763315796817
12,3.7558587,g = (#7 * -0.0011838621) * sqrt(#8); d = square((#1 * -0.018297007) + 0.5343218),0.0076168393793248,g = (#7 * -0.0011838621) * sqrt(#8); d = square((#1 * -0.018297007) + 0.5343218),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c110>,41,14.936302727995354,11.24354045341396,0.7413902775928037,0.9073529592721364,19.321940697914247
26,3.7152784,g = (((#3 + ((-0.54414207 / #8) * #2)) / -1.4874132) * sqrt((-0.33626765 / (#3 - #4)) + #8)) + -3.9248571; d = square((#1 * -0.014564038) + 1.5374304),0.0002403817932325,g = (((#3 + ((-0.54414207 / #8) * #2)) / -1.4874132) * sqrt((-0.33626765 / (#3 - #4)) + #8)) + -3.9248571; d = square((#1 * -0.014564038) + 1.5374304),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c470>,26,14.954110921709255,11.873162823710892,0.7372578817394169,0.927169607279701,16.897841259843513
21,3.7150083,g = (((#3 + 0.6878001) * (#8 + (#1 * 0.012936139))) - #2) * -0.1189514; d = square((#1 * 0.016055161) + -1.2202457) - 1.4903809,0.0005407157336252,g = (((#3 + 0.6878001) * (#8 + (#1 * 0.012936139))) - #2) * -0.1189514; d = square((#1 * 0.016055161) + -1.2202457) - 1.4903809,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099cfe0>,30,14.96512806702608,11.79585841235264,0.7451562882423012,0.9207036274351618,17.64767489873561
28,3.7152066,g = (((((#2 * -0.54414207) / #8) + #3) / (-1.4874132 + 0.009199335)) * sqrt((-0.33626765 / (#3 - #4)) + #8)) + -3.9294105; d = square((#1 * -0.014564038) + 1.5374304),9.6628954909507e-06,g = (((((#2 * -0.54414207) / #8) + #3) / (-1.4874132 + 0.009199335)) * sqrt((-0.33626765 / (#3 - #4)) + #8)) + -3.9294105; d = square((#1 * -0.014564038) + 1.5374304),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c260>,26,14.966826671137005,11.889831593854527,0.7369400995930451,0.9272069741432111,16.88302015711279
23,3.7142863,g = (((((#1 - #5) * 0.012936139) + #8) * (#3 + 0.6878001)) - #2) * -0.1189514; d = square(-1.2202457 + (#1 * 0.016055161)) - 1.4903809,9.718284724812236e-05,g = (((((#1 - #5) * 0.012936139) + #8) * (#3 + 0.6878001)) - #2) * -0.1189514; d = square(-1.2202457 + (#1 * 0.016055161)) - 1.4903809,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099cc20>,30,14.98499118463871,11.806426655348908,0.7450666393080253,0.9204871773178471,17.678411094392047
12,3.7556996,g = #7 * (sqrt(#8) * -0.001178114); d = square((#1 * -0.018096715) + 0.5390912),0.0035521475394714,g = #7 * (sqrt(#8) * -0.001178114); d = square((#1 * -0.018096715) + 0.5390912),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958800>,10,14.987861912288576,11.269198667136497,0.7400006299264938,0.9071207981316733,19.44275845686814
12,3.7556849,g = sqrt(#8) * (#7 * -0.0011840297); d = square(0.54043406 - (#1 * 0.018071461)),0.0036208553248067,g = sqrt(#8) * (#7 * -0.0011840297); d = square(0.54043406 - (#1 * 0.018071461)),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8db50>,5,14.992570851384713,11.267003335614138,0.7405999030200718,0.9072486450865712,19.416021531799743
