complexity,loss,equation,score,sympy_format,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
24,3.8120081,(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST)),0.0006211331238374,(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST)),PySRFunction(X=>(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST))),1,17.948581530677796,13.255921576802905,0.7180802947237415,0.916911868064765,21.40809820417234
23,3.8143766,sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551)))),0.0003805726478373,sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551)))),PySRFunction(X=>sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551))))),1,18.003169058415544,14.370087977065158,0.6432550217293227,0.8870404299638377,19.675013711301077
24,3.8128579,(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236,0.0001456831290953,(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236,PySRFunction(X=>(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236),12,18.02325362646733,13.872545540427343,0.7000399802532791,0.9124156040418058,20.740138208825908
18,3.82373,((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201,0.0010711555512976,((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201,PySRFunction(X=>((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201),6,18.03245588448519,14.47024677204521,0.643497366998408,0.8872961285869557,19.521636096412166
29,3.8041756,((DST - ((Np - inv(Np)) * 1.9725796)) * -0.057907775) + ((Bzsouth - -0.6430652) * (((Np * Bzsouth) + (Vp + (sqrt(Bmag / Np) * DST))) * -0.0023896287)),0.0001413872626677,((DST - ((Np - inv(Np)) * 1.9725796)) * -0.057907775) + ((Bzsouth - -0.6430652) * (((Np * Bzsouth) + (Vp + (sqrt(Bmag / Np) * DST))) * -0.0023896287)),PySRFunction(X=>((DST - ((Np - inv(Np)) * 1.9725796)) * -0.057907775) + ((Bzsouth - -0.6430652) * (((Np * Bzsouth) + (Vp + (sqrt(Bmag / Np) * DST))) * -0.0023896287))),8,18.063236895612494,13.372372658888546,0.6558076405251466,0.854680903882997,21.10410796786385
18,3.8234653,((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425,0.0011029380698736,((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425,PySRFunction(X=>((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425),5,18.071155021124017,14.440550948851648,0.6478564711681056,0.8889115102454015,19.640664772020056
22,3.8161902,((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496,0.0003576110665471,((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496,PySRFunction(X=>((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496),6,18.115031591042897,14.080414401644456,0.689024167896098,0.9063209999599764,20.52504186037068
18,3.823372,((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148)),0.0011117205190377,((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148)),PySRFunction(X=>((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148))),4,18.11960931506341,14.509940313979772,0.6421474863071885,0.8865315846846649,19.65275263901747
18,3.8233705,(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382),0.0011125038594095,(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382),PySRFunction(X=>(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382)),3,18.127933975475738,14.516861439341266,0.6420854417377263,0.8866292706960369,19.64963482192312
27,3.8047533,(DST * -0.06597593) - neg(((sqrt(Np) + -1.8361402) - ((((sqrt(sqrt(Np)) * Vp) + DST) * 0.0024798387) * (Bzsouth + 0.43400928))) + (Bzsouth / 1.6291528)),1.0644523115107984e-05,(DST * -0.06597593) - neg(((sqrt(Np) + -1.8361402) - ((((sqrt(sqrt(Np)) * Vp) + DST) * 0.0024798387) * (Bzsouth + 0.43400928))) + (Bzsouth / 1.6291528)),PySRFunction(X=>(DST * -0.06597593) - neg(((sqrt(Np) + -1.8361402) - ((((sqrt(sqrt(Np)) * Vp) + DST) * 0.0024798387) * (Bzsouth + 0.43400928))) + (Bzsouth / 1.6291528))),9,18.193358827218056,13.729784405721995,0.6799487190088962,0.8966014157820158,22.290858147989816
23,3.811368,(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np),0.0006743073114641,(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np),PySRFunction(X=>(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np)),11,18.254541588880684,14.544076063400144,0.6469578942083258,0.8920246105729419,19.83062344600055
25,3.8124638,((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952,0.0001033661308612,((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952,PySRFunction(X=>((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952),12,18.276713454205385,14.147717599816326,0.68243427450758,0.9068036795100074,20.980477293032205
29,3.8159251,(Np / 6.9123397) + ((((((Np + 10.286222) * Bzsouth) + DST) - ((Vp * -0.057405796) + 10.323508)) * (Vp + ((Np - DST) / (Bmag / -10.288034)))) * -0.00014329582),0.0002432762959927,(Np / 6.9123397) + ((((((Np + 10.286222) * Bzsouth) + DST) - ((Vp * -0.057405796) + 10.323508)) * (Vp + ((Np - DST) / (Bmag / -10.288034)))) * -0.00014329582),PySRFunction(X=>(Np / 6.9123397) + ((((((Np + 10.286222) * Bzsouth) + DST) - ((Vp * -0.057405796) + 10.323508)) * (Vp + ((Np - DST) / (Bmag / -10.288034)))) * -0.00014329582)),14,18.28584341545739,13.907509013287191,0.7235219475697225,0.9209791882248993,21.35240243972778
22,3.8139389,((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792),0.0005723217692614,((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792),PySRFunction(X=>((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792)),11,18.2957232960345,14.138771764390054,0.6829752609797046,0.9040428723649484,21.129559541879036
28,3.80297,(DST * -0.064616404) - ((((DST + ((Np + Vp) * sqrt(sqrt(Np)))) * 0.0024087143) * (Bzsouth + 0.4273629)) - ((sqrt(Np) + -1.8449583) + (Bzsouth / 1.6374866))),0.0004688130633409,(DST * -0.064616404) - ((((DST + ((Np + Vp) * sqrt(sqrt(Np)))) * 0.0024087143) * (Bzsouth + 0.4273629)) - ((sqrt(Np) + -1.8449583) + (Bzsouth / 1.6374866))),PySRFunction(X=>(DST * -0.064616404) - ((((DST + ((Np + Vp) * sqrt(sqrt(Np)))) * 0.0024087143) * (Bzsouth + 0.4273629)) - ((sqrt(Np) + -1.8449583) + (Bzsouth / 1.6374866)))),9,18.31491575116627,13.836455568654685,0.6819151521142073,0.8966420386108952,22.286251647091127
18,3.8234346,(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593),0.0011051651446179,(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593),PySRFunction(X=>(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593)),11,18.31533197341056,14.719225701392542,0.6310501858046699,0.883431174914978,19.68480839056103
27,3.8177822,((((DST - ((Vp * -0.056649722) + 10.195147)) + ((Np + 10.323508) * Bzsouth)) * (Vp + (DST / (Bmag / 10.553657)))) * -0.00014122437) + (Np / 6.7932496),0.0001749139020597,((((DST - ((Vp * -0.056649722) + 10.195147)) + ((Np + 10.323508) * Bzsouth)) * (Vp + (DST / (Bmag / 10.553657)))) * -0.00014122437) + (Np / 6.7932496),PySRFunction(X=>((((DST - ((Vp * -0.056649722) + 10.195147)) + ((Np + 10.323508) * Bzsouth)) * (Vp + (DST / (Bmag / 10.553657)))) * -0.00014122437) + (Np / 6.7932496)),14,18.31980924288321,13.926865676336385,0.72387866587574,0.9206945838339893,21.417790751158
27,3.8118045,(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044,1.521587895554614e-06,(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044,PySRFunction(X=>(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044),12,18.346705497868008,14.249680687409588,0.6741172990017175,0.9045280108816997,21.021752461138146
26,3.8047938,(DST * -0.064612396) - (((((Vp * sqrt(sqrt(Np))) + DST) * 0.0024686735) * (Bzsouth + 0.42736304)) - (((Bzsouth / 1.6374867) + -1.8361787) + sqrt(Np))),0.0003709599946788,(DST * -0.064612396) - (((((Vp * sqrt(sqrt(Np))) + DST) * 0.0024686735) * (Bzsouth + 0.42736304)) - (((Bzsouth / 1.6374867) + -1.8361787) + sqrt(Np))),PySRFunction(X=>(DST * -0.064612396) - (((((Vp * sqrt(sqrt(Np))) + DST) * 0.0024686735) * (Bzsouth + 0.42736304)) - (((Bzsouth / 1.6374867) + -1.8361787) + sqrt(Np)))),9,18.35864060692047,13.874095679318618,0.6763511537321001,0.8965770531014806,22.388264898097074
26,3.8073716,(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653),0.0002832524277842,(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653),PySRFunction(X=>(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653)),11,18.361129489861202,14.312705113781789,0.6562930090453936,0.8950234025397379,20.8258481975417
22,3.8026335,((DST * -0.06727313) + (((Bzsouth * ((Vp + -174.75798) * 0.0015818799)) - 1.034009) * ((DST * -0.005260706) - sqrt(Np)))) + -2.5840185,0.0019712271852321,((DST * -0.06727313) + (((Bzsouth * ((Vp + -174.75798) * 0.0015818799)) - 1.034009) * ((DST * -0.005260706) - sqrt(Np)))) + -2.5840185,PySRFunction(X=>((DST * -0.06727313) + (((Bzsouth * ((Vp + -174.75798) * 0.0015818799)) - 1.034009) * ((DST * -0.005260706) - sqrt(Np)))) + -2.5840185),4,18.402894460561022,14.536675474640429,0.6357154610454139,0.8823136759534306,21.030810806640183
18,3.8236842,((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908,0.0010917713821905,((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908,PySRFunction(X=>((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908),12,18.519832418090772,14.8939994623338,0.6226300959553062,0.8799469336695174,19.833576446607072
19,3.8292634,(Np + ((((((Np + 10.199524) * Bzsouth) + DST) - (Vp * -0.041980278)) * -0.00085220864) * Vp)) / 6.5881357,0.0005191905656887,(Np + ((((((Np + 10.199524) * Bzsouth) + DST) - (Vp * -0.041980278)) * -0.00085220864) * Vp)) / 6.5881357,PySRFunction(X=>(Np + ((((((Np + 10.199524) * Bzsouth) + DST) - (Vp * -0.041980278)) * -0.00085220864) * Vp)) / 6.5881357),14,18.523016637729132,14.381171365484581,0.6896122249813446,0.9152772996565407,21.083526420661784
24,3.803444,sqrt(Np) + ((-2.5109081 - (DST / 15.338169)) + ((Bzsouth * (((DST / 0.80311114) + (sqrt(sqrt(Np)) * Vp)) + -251.51936)) * -0.0025929885)),0.0002683031889028,sqrt(Np) + ((-2.5109081 - (DST / 15.338169)) + ((Bzsouth * (((DST / 0.80311114) + (sqrt(sqrt(Np)) * Vp)) + -251.51936)) * -0.0025929885)),PySRFunction(X=>sqrt(Np) + ((-2.5109081 - (DST / 15.338169)) + ((Bzsouth * (((DST / 0.80311114) + (sqrt(sqrt(Np)) * Vp)) + -251.51936)) * -0.0025929885))),3,18.564807424803647,14.476251819720105,0.6368806352997375,0.8753424953608061,21.9859559629226
25,3.8084502,sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472)),0.0003829225404107,sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472)),PySRFunction(X=>sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472))),11,18.575585511555996,14.815391195896192,0.640373144864937,0.8913420354473736,19.96478443827916
29,3.802281,(((sqrt(sqrt(Bzsouth) + Np) * ((Vp - Np) - (DST * (-3.2089617 / sqrt(Np))))) * (Bzsouth * -0.0009065264)) + sqrt(Np)) - ((DST * 0.060239356) - -2.4211862),0.0002039149328306,(((sqrt(sqrt(Bzsouth) + Np) * ((Vp - Np) - (DST * (-3.2089617 / sqrt(Np))))) * (Bzsouth * -0.0009065264)) + sqrt(Np)) - ((DST * 0.060239356) - -2.4211862),PySRFunction(X=>(((sqrt(sqrt(Bzsouth) + Np) * ((Vp - Np) - (DST * (-3.2089617 / sqrt(Np))))) * (Bzsouth * -0.0009065264)) + sqrt(Np)) - ((DST * 0.060239356) - -2.4211862)),11,18.589389210375046,14.692834672038583,0.6255948071411856,0.8821823542779264,20.624934070800325
27,3.803832,(((Vp - ((DST * -3.3773615) / sqrt(Np))) * ((Bzsouth * -0.0009008908) * sqrt(sqrt(Bzsouth) + Np))) + sqrt(Np)) - ((DST * 0.059813313) - -2.40653),0.0009301026332216,(((Vp - ((DST * -3.3773615) / sqrt(Np))) * ((Bzsouth * -0.0009008908) * sqrt(sqrt(Bzsouth) + Np))) + sqrt(Np)) - ((DST * 0.059813313) - -2.40653),PySRFunction(X=>(((Vp - ((DST * -3.3773615) / sqrt(Np))) * ((Bzsouth * -0.0009008908) * sqrt(sqrt(Bzsouth) + Np))) + sqrt(Np)) - ((DST * 0.059813313) - -2.40653)),11,18.62386167519839,14.681114243310763,0.6269901351719294,0.8824634896220467,20.571278245474396
22,3.813969,(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207,0.0005867866953202,(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207,PySRFunction(X=>(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207),12,18.63985307404777,14.467334605965547,0.6700257889064789,0.8995870099809459,21.364761000032352
21,3.817281,sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131)),0.0008404417127538,sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131)),PySRFunction(X=>sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131))),1,18.65769664394785,14.871995536967884,0.632860901019394,0.88569169505787,20.479615946934103
26,3.8118103,((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044,0.0001714261562554,((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044,PySRFunction(X=>((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044),12,18.681693518357697,14.512298504541326,0.6688856292682671,0.9003288048040625,21.212997626514554
26,3.80292,(((Bzsouth - (DST * -0.029265162)) - -1.1745048) * ((((DST / 0.80374527) + (sqrt(sqrt(Np)) * Vp)) * -0.0027239453) + -0.24573871)) + (Bzsouth + sqrt(Np)),0.0001449071077764,(((Bzsouth - (DST * -0.029265162)) - -1.1745048) * ((((DST / 0.80374527) + (sqrt(sqrt(Np)) * Vp)) * -0.0027239453) + -0.24573871)) + (Bzsouth + sqrt(Np)),PySRFunction(X=>(((Bzsouth - (DST * -0.029265162)) - -1.1745048) * ((((DST / 0.80374527) + (sqrt(sqrt(Np)) * Vp)) * -0.0027239453) + -0.24573871)) + (Bzsouth + sqrt(Np))),13,18.702568138334325,14.4892909806104,0.6608960327127513,0.8830342859668312,22.150078387418823
21,3.8254278,((((((Bzsouth * (Np + 10.323508)) + DST) - (Vp * -0.041333385)) * -0.0011568238) * (Vp + -115.34289)) + Np) / 7.143635,0.0005010783872004,((((((Bzsouth * (Np + 10.323508)) + DST) - (Vp * -0.041333385)) * -0.0011568238) * (Vp + -115.34289)) + Np) / 7.143635,PySRFunction(X=>((((((Bzsouth * (Np + 10.323508)) + DST) - (Vp * -0.041333385)) * -0.0011568238) * (Vp + -115.34289)) + Np) / 7.143635),14,18.70751121103884,14.493767869895063,0.6880008645278759,0.9112373272704406,21.700315797462505
25,3.8111794,(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST)),0.0002174156160436,(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST)),PySRFunction(X=>(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST))),1,18.76172649514713,13.618151034383635,0.7185744573603495,0.9170671981841609,22.701179759425628
27,3.795279,(sqrt(Np) + -2.1294987) + ((((((Bzsouth * (-143.73756 + Vp)) * sqrt(Np)) + (DST * (Bmag + Bzsouth))) * -0.026245873) - (Bmag + DST)) / 19.122902),0.0007241388266097,(sqrt(Np) + -2.1294987) + ((((((Bzsouth * (-143.73756 + Vp)) * sqrt(Np)) + (DST * (Bmag + Bzsouth))) * -0.026245873) - (Bmag + DST)) / 19.122902),PySRFunction(X=>(sqrt(Np) + -2.1294987) + ((((((Bzsouth * (-143.73756 + Vp)) * sqrt(Np)) + (DST * (Bmag + Bzsouth))) * -0.026245873) - (Bmag + DST)) / 19.122902)),3,18.77071509142658,14.67691862539616,0.6462044482969446,0.8862019355879823,21.877044270643143
29,3.7913702,(((((((Bzsouth + Bmag) * DST) + ((sqrt(Np) * Bzsouth) * (Vp + (-143.72131 - Np)))) * -0.026818233) - (Bmag + DST)) / 19.122902) + sqrt(Np)) + -2.1933167,0.0005152209154295,(((((((Bzsouth + Bmag) * DST) + ((sqrt(Np) * Bzsouth) * (Vp + (-143.72131 - Np)))) * -0.026818233) - (Bmag + DST)) / 19.122902) + sqrt(Np)) + -2.1933167,PySRFunction(X=>(((((((Bzsouth + Bmag) * DST) + ((sqrt(Np) * Bzsouth) * (Vp + (-143.72131 - Np)))) * -0.026818233) - (Bmag + DST)) / 19.122902) + sqrt(Np)) + -2.1933167),3,18.92535070854385,14.883618439952738,0.6282341524859162,0.8817104600481785,22.051095884620665
25,3.819118,(((DST + (Bzsouth * (Np + 10.323508))) - (Vp * -0.041333385)) * (((DST / (Bmag / 10.323508)) + Vp) * -0.00014173618)) + (Np / 5.81332),0.0008571603706435,(((DST + (Bzsouth * (Np + 10.323508))) - (Vp * -0.041333385)) * (((DST / (Bmag / 10.323508)) + Vp) * -0.00014173618)) + (Np / 5.81332),PySRFunction(X=>(((DST + (Bzsouth * (Np + 10.323508))) - (Vp * -0.041333385)) * (((DST / (Bmag / 10.323508)) + Vp) * -0.00014173618)) + (Np / 5.81332)),14,18.9647799024686,14.746383166460484,0.693052542446017,0.9139442271913902,21.706328965275475
24,3.8040223,((((Bzsouth - (DST * -0.029268567)) - -1.1798674) * (((DST + (sqrt(sqrt(Np)) * Vp)) * -0.00265995) + -0.2598647)) + sqrt(Np)) + Bzsouth,0.0005147687063255,((((Bzsouth - (DST * -0.029268567)) - -1.1798674) * (((DST + (sqrt(sqrt(Np)) * Vp)) * -0.00265995) + -0.2598647)) + sqrt(Np)) + Bzsouth,PySRFunction(X=>((((Bzsouth - (DST * -0.029268567)) - -1.1798674) * (((DST + (sqrt(sqrt(Np)) * Vp)) * -0.00265995) + -0.2598647)) + sqrt(Np)) + Bzsouth),13,18.981663628958053,14.723565948320218,0.6575779285745351,0.8846168758953479,22.561458400365044
19,3.8383434,(DST + ((Bzsouth * ((DST / (Np * 0.16051507)) + Vp)) * 0.044664573)) / (-10.660829 - (29.69092 / Np)),0.0019670385384535,(DST + ((Bzsouth * ((DST / (Np * 0.16051507)) + Vp)) * 0.044664573)) / (-10.660829 - (29.69092 / Np)),PySRFunction(X=>(DST + ((Bzsouth * ((DST / (Np * 0.16051507)) + Vp)) * 0.044664573)) / (-10.660829 - (29.69092 / Np))),15,19.226403722956437,14.472841759707176,0.6402593597897289,0.8697006409030973,21.592943128662405
22,3.8054855,(sqrt(Np) + (-2.5192704 - (DST / 15.331889))) + (((DST + -252.33818) + (Vp * sqrt(sqrt(Np)))) * (Bzsouth * -0.0025272262)),0.0019693717157059,(sqrt(Np) + (-2.5192704 - (DST / 15.331889))) + (((DST + -252.33818) + (Vp * sqrt(sqrt(Np)))) * (Bzsouth * -0.0025272262)),PySRFunction(X=>(sqrt(Np) + (-2.5192704 - (DST / 15.331889))) + (((DST + -252.33818) + (Vp * sqrt(sqrt(Np)))) * (Bzsouth * -0.0025272262))),3,19.30322777704095,14.949651945940236,0.6307319944128847,0.8765533329784667,22.795513109051587
19,3.825427,(((-0.043913137 - (sqrt(Np) * (Bzsouth * 0.006972389))) - (DST * 0.0010182599)) * (Vp / 7.9666967)) + sqrt(Np),0.0012369004791169,(((-0.043913137 - (sqrt(Np) * (Bzsouth * 0.006972389))) - (DST * 0.0010182599)) * (Vp / 7.9666967)) + sqrt(Np),PySRFunction(X=>(((-0.043913137 - (sqrt(Np) * (Bzsouth * 0.006972389))) - (DST * 0.0010182599)) * (Vp / 7.9666967)) + sqrt(Np)),16,19.41522566982129,15.419428176277824,0.6211270517653461,0.8819243918645302,21.576617825306922
24,3.822393,(Np + (((Vp + -116.12933) * -0.0011642028) * ((((Np + 10.28813) * Bzsouth) + DST) - (Vp * -0.040788203)))) / (inv(Np) + 7.0311813),0.0003456137773929,(Np + (((Vp + -116.12933) * -0.0011642028) * ((((Np + 10.28813) * Bzsouth) + DST) - (Vp * -0.040788203)))) / (inv(Np) + 7.0311813),PySRFunction(X=>(Np + (((Vp + -116.12933) * -0.0011642028) * ((((Np + 10.28813) * Bzsouth) + DST) - (Vp * -0.040788203)))) / (inv(Np) + 7.0311813)),14,19.44383265154371,15.209937375093443,0.668863481784646,0.9071712466206956,22.717072736322372
17,3.825411,sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741)),0.0027049362066963,sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741)),PySRFunction(X=>sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741))),1,19.4637982182175,15.465517305585772,0.6192602128828304,0.8819403411743438,21.59458895524378
