complexity,loss,equation,score,sympy_format,lambda_format,simulation
20,3.8189206,(((sqrt(Np) * (((DST + Vp) * ((Bzsouth + 0.9207319) * 0.016546512)) + -21.598963)) + DST) * -0.06071589) - 2.2239523,0.0006292843787518,(((sqrt(Np) * (((DST + Vp) * ((Bzsouth + 0.9207319) * 0.016546512)) + -21.598963)) + DST) * -0.06071589) - 2.2239523,PySRFunction(X=>(((sqrt(Np) * (((DST + Vp) * ((Bzsouth + 0.9207319) * 0.016546512)) + -21.598963)) + DST) * -0.06071589) - 2.2239523),6
25,3.819118,(((DST + (Bzsouth * (Np + 10.323508))) - (Vp * -0.041333385)) * (((DST / (Bmag / 10.323508)) + Vp) * -0.00014173618)) + (Np / 5.81332),0.0008571603706435,(((DST + (Bzsouth * (Np + 10.323508))) - (Vp * -0.041333385)) * (((DST / (Bmag / 10.323508)) + Vp) * -0.00014173618)) + (Np / 5.81332),PySRFunction(X=>(((DST + (Bzsouth * (Np + 10.323508))) - (Vp * -0.041333385)) * (((DST / (Bmag / 10.323508)) + Vp) * -0.00014173618)) + (Np / 5.81332)),14
22,3.8195574,((((-0.017263466 - (Bzsouth * (sqrt(Np) * 0.006297988))) * ((DST * 0.55438745) + Vp)) + Np) - (DST * 0.43356353)) / 6.6275773,0.001036519957793984,((((-0.017263466 - (Bzsouth * (sqrt(Np) * 0.006297988))) * ((DST * 0.55438745) + Vp)) + Np) - (DST * 0.43356353)) / 6.6275773,PySRFunction(X=>((((-0.017263466 - (Bzsouth * (sqrt(Np) * 0.006297988))) * ((DST * 0.55438745) + Vp)) + Np) - (DST * 0.43356353)) / 6.6275773),16
23,3.819728,(Np * 0.20203257) - ((((Np * 0.00012786292) + 0.0016431517) * ((Bzsouth + 1.2524072) * (Bzsouth + (DST + Vp)))) + (DST * 0.062692836)),0.000307950641269,(Np * 0.20203257) - ((((Np * 0.00012786292) + 0.0016431517) * ((Bzsouth + 1.2524072) * (Bzsouth + (DST + Vp)))) + (DST * 0.062692836)),PySRFunction(X=>(Np * 0.20203257) - ((((Np * 0.00012786292) + 0.0016431517) * ((Bzsouth + 1.2524072) * (Bzsouth + (DST + Vp)))) + (DST * 0.062692836))),10
20,3.8198042,((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np)),0.0004789966231071,((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np)),PySRFunction(X=>((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np))),5
20,3.8206317,(DST + (((Vp + (DST * (4.378272 - sqrt(Np)))) * 0.047595844) * Bzsouth)) / ((-57.03848 / Bmag) + -11.17177),0.004625091828088,(DST + (((Vp + (DST * (4.378272 - sqrt(Np)))) * 0.047595844) * Bzsouth)) / ((-57.03848 / Bmag) + -11.17177),PySRFunction(X=>(DST + (((Vp + (DST * (4.378272 - sqrt(Np)))) * 0.047595844) * Bzsouth)) / ((-57.03848 / Bmag) + -11.17177)),15
21,3.8220813,(Np * 0.20922062) - (((((Np * 0.00013441133) + 0.0016886025) * (DST + Vp)) * (Bzsouth + 1.2177123)) + (DST * 0.06268321)),0.0011011571476759,(Np * 0.20922062) - (((((Np * 0.00013441133) + 0.0016886025) * (DST + Vp)) * (Bzsouth + 1.2177123)) + (DST * 0.06268321)),PySRFunction(X=>(Np * 0.20922062) - (((((Np * 0.00013441133) + 0.0016886025) * (DST + Vp)) * (Bzsouth + 1.2177123)) + (DST * 0.06268321))),10
24,3.822393,(Np + (((Vp + -116.12933) * -0.0011642028) * ((((Np + 10.28813) * Bzsouth) + DST) - (Vp * -0.040788203)))) / (inv(Np) + 7.0311813),0.0003456137773929,(Np + (((Vp + -116.12933) * -0.0011642028) * ((((Np + 10.28813) * Bzsouth) + DST) - (Vp * -0.040788203)))) / (inv(Np) + 7.0311813),PySRFunction(X=>(Np + (((Vp + -116.12933) * -0.0011642028) * ((((Np + 10.28813) * Bzsouth) + DST) - (Vp * -0.040788203)))) / (inv(Np) + 7.0311813)),14
18,3.8233705,(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382),0.0011125038594095,(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382),PySRFunction(X=>(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382)),3
18,3.823372,((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148)),0.0011117205190377,((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148)),PySRFunction(X=>((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148))),4
18,3.8234346,(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593),0.0011051651446179,(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593),PySRFunction(X=>(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593)),11
18,3.8234653,((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425,0.0011029380698736,((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425,PySRFunction(X=>((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425),5
21,3.8235185,(((-0.015159594 - ((sqrt(Np) * Bzsouth) * 0.006425298)) / inv(Vp + DST)) + (Np - (DST * 0.38008097))) / 6.363088,4.166232793662615e-05,(((-0.015159594 - ((sqrt(Np) * Bzsouth) * 0.006425298)) / inv(Vp + DST)) + (Np - (DST * 0.38008097))) / 6.363088,PySRFunction(X=>(((-0.015159594 - ((sqrt(Np) * Bzsouth) * 0.006425298)) / inv(Vp + DST)) + (Np - (DST * 0.38008097))) / 6.363088),16
20,3.8236778,((DST + Vp) * (0.0010236258 * (-2.4902163 - (Bzsouth * sqrt(Np))))) + (((DST * -0.36444232) + Np) / 5.99583),0.00045736071768582383,((DST + Vp) * (0.0010236258 * (-2.4902163 - (Bzsouth * sqrt(Np))))) + (((DST * -0.36444232) + Np) / 5.99583),PySRFunction(X=>((DST + Vp) * (0.0010236258 * (-2.4902163 - (Bzsouth * sqrt(Np))))) + (((DST * -0.36444232) + Np) / 5.99583)),16
18,3.8236842,((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908,0.0010917713821905,((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908,PySRFunction(X=>((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908),12
19,3.8237028,sqrt(Np + 1.7526187) - ((Vp * 0.0008717404) * (((sqrt(Np) * Bzsouth) - (DST * -0.14833282)) + 7.342624)),0.0002233199914475,sqrt(Np + 1.7526187) - ((Vp * 0.0008717404) * (((sqrt(Np) * Bzsouth) - (DST * -0.14833282)) + 7.342624)),PySRFunction(X=>sqrt(Np + 1.7526187) - ((Vp * 0.0008717404) * (((sqrt(Np) * Bzsouth) - (DST * -0.14833282)) + 7.342624))),1
23,3.8237143,(Np / 8.047065) + (((((Bzsouth * (Np + 10.323508)) - (Vp * -0.05883863)) + -11.020925) + DST) * ((Vp + -115.861435) * -0.00016169772)),0.0002240120534121,(Np / 8.047065) + (((((Bzsouth * (Np + 10.323508)) - (Vp * -0.05883863)) + -11.020925) + DST) * ((Vp + -115.861435) * -0.00016169772)),PySRFunction(X=>(Np / 8.047065) + (((((Bzsouth * (Np + 10.323508)) - (Vp * -0.05883863)) + -11.020925) + DST) * ((Vp + -115.861435) * -0.00016169772))),14
18,3.82373,((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201,0.0010711555512976,((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201,PySRFunction(X=>((DST + (sqrt(Np) * ((Bzsouth * ((DST + Vp) * 0.016542498)) + -16.627289))) * -0.06268928) - 2.546201),6
22,3.8237712,(((Vp + (Bzsouth * Np)) + (sqrt(Bmag / Np) * DST)) * (Bzsouth * -0.002390262)) + ((DST - Np) * -0.05035695),0.0011640885297215,(((Vp + (Bzsouth * Np)) + (sqrt(Bmag / Np) * DST)) * (Bzsouth * -0.002390262)) + ((DST - Np) * -0.05035695),PySRFunction(X=>(((Vp + (Bzsouth * Np)) + (sqrt(Bmag / Np) * DST)) * (Bzsouth * -0.002390262)) + ((DST - Np) * -0.05035695)),8
23,3.8237972,neg(((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * Bzsouth) * 0.002391794) - ((DST - Np) * -0.051261432)),7.479448189284391e-06,neg(((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * Bzsouth) * 0.002391794) - ((DST - Np) * -0.051261432)),PySRFunction(X=>neg(((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * Bzsouth) * 0.002391794) - ((DST - Np) * -0.051261432))),7
22,3.8238258,((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * -0.0023961526) * Bzsouth) - ((DST - Np) * 0.051406782),0.0011489736377519,((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * -0.0023961526) * Bzsouth) - ((DST - Np) * 0.051406782),PySRFunction(X=>((((Vp + (DST / sqrt(Np / Bmag))) + (Bzsouth * Np)) * -0.0023961526) * Bzsouth) - ((DST - Np) * 0.051406782)),7
21,3.8248787,((Vp * ((((DST / Np) * -0.00029205854) - 0.039443295) * Bzsouth)) - DST) / (46.644115 / sqrt(sqrt(Bmag * Np))),0.0011080484968159,((Vp * ((((DST / Np) * -0.00029205854) - 0.039443295) * Bzsouth)) - DST) / (46.644115 / sqrt(sqrt(Bmag * Np))),PySRFunction(X=>((Vp * ((((DST / Np) * -0.00029205854) - 0.039443295) * Bzsouth)) - DST) / (46.644115 / sqrt(sqrt(Bmag * Np)))),2
20,3.825271,(sqrt(Np) + ((Vp * (sqrt(sqrt(Np)) * ((Bzsouth - (DST * -0.032553647)) - -1.3931983))) * -0.0027221802)) + Bzsouth,0.0020523873739966,(sqrt(Np) + ((Vp * (sqrt(sqrt(Np)) * ((Bzsouth - (DST * -0.032553647)) - -1.3931983))) * -0.0027221802)) + Bzsouth,PySRFunction(X=>(sqrt(Np) + ((Vp * (sqrt(sqrt(Np)) * ((Bzsouth - (DST * -0.032553647)) - -1.3931983))) * -0.0027221802)) + Bzsouth),13
20,3.825284,(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth,0.0022261391549476,(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth,PySRFunction(X=>(sqrt(Np) + (((Vp * 0.0027304182) * sqrt(sqrt(Np))) * ((-1.380314 - Bzsouth) + (DST * -0.032294642)))) + Bzsouth),9
17,3.825411,sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741)),0.0027049362066963,sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741)),PySRFunction(X=>sqrt(Np) - (Vp * ((((Bzsouth * sqrt(Np)) + 6.3078604) - (DST * -0.14589983)) * 0.0008758741))),1
19,3.825427,(((-0.043913137 - (sqrt(Np) * (Bzsouth * 0.006972389))) - (DST * 0.0010182599)) * (Vp / 7.9666967)) + sqrt(Np),0.001236900479116934,(((-0.043913137 - (sqrt(Np) * (Bzsouth * 0.006972389))) - (DST * 0.0010182599)) * (Vp / 7.9666967)) + sqrt(Np),PySRFunction(X=>(((-0.043913137 - (sqrt(Np) * (Bzsouth * 0.006972389))) - (DST * 0.0010182599)) * (Vp / 7.9666967)) + sqrt(Np)),16
21,3.8254278,((((((Bzsouth * (Np + 10.323508)) + DST) - (Vp * -0.041333385)) * -0.0011568238) * (Vp + -115.34289)) + Np) / 7.143635,0.0005010783872004,((((((Bzsouth * (Np + 10.323508)) + DST) - (Vp * -0.041333385)) * -0.0011568238) * (Vp + -115.34289)) + Np) / 7.143635,PySRFunction(X=>((((((Bzsouth * (Np + 10.323508)) + DST) - (Vp * -0.041333385)) * -0.0011568238) * (Vp + -115.34289)) + Np) / 7.143635),14
21,3.8282218,((DST - Np) * -0.05921403) - ((((DST + (Vp + DST)) + (Np * Bzsouth)) * 0.0024143218) * (Bzsouth - -0.49145812)),0.0024371944953106,((DST - Np) * -0.05921403) - ((((DST + (Vp + DST)) + (Np * Bzsouth)) * 0.0024143218) * (Bzsouth - -0.49145812)),PySRFunction(X=>((DST - Np) * -0.05921403) - ((((DST + (Vp + DST)) + (Np * Bzsouth)) * 0.0024143218) * (Bzsouth - -0.49145812))),7
21,3.828225,((DST - Np) * -0.059196714) + (((Bzsouth * Np) + (DST + (DST + Vp))) * ((Bzsouth - -0.48308793) * -0.002420976)),0.0012030522840779,((DST - Np) * -0.059196714) + (((Bzsouth * Np) + (DST + (DST + Vp))) * ((Bzsouth - -0.48308793) * -0.002420976)),PySRFunction(X=>((DST - Np) * -0.059196714) + (((Bzsouth * Np) + (DST + (DST + Vp))) * ((Bzsouth - -0.48308793) * -0.002420976))),8
20,3.8291192,(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag))),0.0017565108683185,(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag))),PySRFunction(X=>(((Bzsouth * 0.038864493) * ((square(Bmag) / Np) - Vp)) - DST) / (43.22272 / sqrt(sqrt(Np * Bmag)))),2
19,3.8292634,(Np + ((((((Np + 10.199524) * Bzsouth) + DST) - (Vp * -0.041980278)) * -0.00085220864) * Vp)) / 6.5881357,0.0005191905656887,(Np + ((((((Np + 10.199524) * Bzsouth) + DST) - (Vp * -0.041980278)) * -0.00085220864) * Vp)) / 6.5881357,PySRFunction(X=>(Np + ((((((Np + 10.199524) * Bzsouth) + DST) - (Vp * -0.041980278)) * -0.00085220864) * Vp)) / 6.5881357),14
18,3.8301616,(((Vp * (-0.018012473 - ((Bzsouth * sqrt(Np)) * 0.0053294078))) - (DST * 0.4203993)) + Np) / 6.01913,0.0002651143354280541,(((Vp * (-0.018012473 - ((Bzsouth * sqrt(Np)) * 0.0053294078))) - (DST * 0.4203993)) + Np) / 6.01913,PySRFunction(X=>(((Vp * (-0.018012473 - ((Bzsouth * sqrt(Np)) * 0.0053294078))) - (DST * 0.4203993)) + Np) / 6.01913),16
19,3.830508,(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705)),0.0031655819920873,(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705)),PySRFunction(X=>(Np * 0.2281519) - ((Vp * (((Np * 0.000119222044) + 0.00143559) * (Bzsouth - -1.8140526))) + (DST * 0.0729705))),10
16,3.8318825,((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np)),0.0064133300182654,((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np)),PySRFunction(X=>((DST * -0.067997254) + -2.8299918) - ((((Vp * 0.0008897772) * Bzsouth) - 1.0758376) * sqrt(Np))),4
16,3.831887,(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268),0.0038289173277106,(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268),PySRFunction(X=>(((Vp * (Bzsouth * -0.00088871847)) + 1.065844) * sqrt(Np)) - ((DST / 14.746315) + 2.80268)),3
16,3.831895,(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252),0.0093308580104812,(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252),PySRFunction(X=>(((((Bzsouth * Vp) * -0.0008879792) + 1.0588746) * sqrt(Np)) + -2.7872338) - (DST * 0.06776252)),11
16,3.8319087,((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595),0.0038262153211961,((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595),PySRFunction(X=>((sqrt(Np) * (((Vp * -0.000886745) * Bzsouth) + 1.0524755)) + -2.7689111) + (DST * -0.06755595)),5
16,3.8319304,(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006,0.003823383842127,(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006,PySRFunction(X=>(((sqrt(Np) * ((Vp * (Bzsouth * 0.013190157)) + -15.886305)) + DST) * -0.067225106) - 2.7936006),6
16,3.8320425,((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438,0.0038131725045064,((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438,PySRFunction(X=>((DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.013078099) + -16.393843))) * -0.0683913) + -2.9364438),12
16,3.832193,((((((Vp * -0.012819239) * Bzsouth) - -15.451221) * sqrt(Np)) - DST) * 0.06973534) + -2.8830268,0.0037893663301686747,((((((Vp * -0.012819239) * Bzsouth) - -15.451221) * sqrt(Np)) - DST) * 0.06973534) + -2.8830268,PySRFunction(X=>((((((Vp * -0.012819239) * Bzsouth) - -15.451221) * sqrt(Np)) - DST) * 0.06973534) + -2.8830268),16
19,3.83313,(sqrt(sqrt(Np)) * (((((Bzsouth - (DST * -0.031441413)) - -1.3758589) * Vp) * -0.0026688988) + 1.5184366)) + Bzsouth,0.0009697018607361,(sqrt(sqrt(Np)) * (((((Bzsouth - (DST * -0.031441413)) - -1.3758589) * Vp) * -0.0026688988) + 1.5184366)) + Bzsouth,PySRFunction(X=>(sqrt(sqrt(Np)) * (((((Bzsouth - (DST * -0.031441413)) - -1.3758589) * Vp) * -0.0026688988) + 1.5184366)) + Bzsouth),13
17,3.8332417,(Vp * (DST + (((Bzsouth + -2.1597538) * (Np + 10.323508)) - (Vp * -0.08036314)))) * -0.00012838747,0.0049513534889538,(Vp * (DST + (((Bzsouth + -2.1597538) * (Np + 10.323508)) - (Vp * -0.08036314)))) * -0.00012838747,PySRFunction(X=>(Vp * (DST + (((Bzsouth + -2.1597538) * (Np + 10.323508)) - (Vp * -0.08036314)))) * -0.00012838747),14
19,3.8338091,Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384)),0.0008960201432246,Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384)),PySRFunction(X=>Bzsouth + (sqrt(sqrt(Np)) * (((Vp * ((DST * -0.030218797) + (-1.1886467 - Bzsouth))) * 0.0026816332) + 1.3386384))),9
16,3.8357725,(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906,0.0033223080477644,(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906,PySRFunction(X=>(((((Bzsouth - 2.1623452) * sqrt(Np)) + 5.9008803) * (Vp * -0.012756957)) - DST) * 0.069157906),1
19,3.835851,((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag)),0.0003428311102836,((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag)),PySRFunction(X=>((Bzsouth * ((Bmag / sqrt(Np)) - ((Vp + Np) * 0.045853734))) - DST) / (50.117046 / sqrt(Bmag))),2
19,3.8374472,((DST - Np) * -0.04895255) + (Bzsouth * ((((DST * 2.4618247) + Vp) + (Bzsouth * Np)) * -0.0025749283)),0.0013553473195391,((DST - Np) * -0.04895255) + (Bzsouth * ((((DST * 2.4618247) + Vp) + (Bzsouth * Np)) * -0.0025749283)),PySRFunction(X=>((DST - Np) * -0.04895255) + (Bzsouth * ((((DST * 2.4618247) + Vp) + (Bzsouth * Np)) * -0.0025749283))),8
20,3.8375633,(DST * -0.05346902) - ((Bzsouth * ((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth))) * 0.002287577),0.0001584734275272,(DST * -0.05346902) - ((Bzsouth * ((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth))) * 0.002287577),PySRFunction(X=>(DST * -0.05346902) - ((Bzsouth * ((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth))) * 0.002287577)),7
19,3.8381715,((DST - Np) * -0.06564481) - ((Bzsouth - -0.8141953) * ((DST + (Vp + (Bzsouth * Np))) * 0.0020991976)),0.0014665283059455,((DST - Np) * -0.06564481) - ((Bzsouth - -0.8141953) * ((DST + (Vp + (Bzsouth * Np))) * 0.0020991976)),PySRFunction(X=>((DST - Np) * -0.06564481) - ((Bzsouth - -0.8141953) * ((DST + (Vp + (Bzsouth * Np))) * 0.0020991976))),7
19,3.8383434,(DST + ((Bzsouth * ((DST / (Np * 0.16051507)) + Vp)) * 0.044664573)) / (-10.660829 - (29.69092 / Np)),0.0019670385384535,(DST + ((Bzsouth * ((DST / (Np * 0.16051507)) + Vp)) * 0.044664573)) / (-10.660829 - (29.69092 / Np)),PySRFunction(X=>(DST + ((Bzsouth * ((DST / (Np * 0.16051507)) + Vp)) * 0.044664573)) / (-10.660829 - (29.69092 / Np))),15
17,3.838482,((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag)),0.0055762955198183,((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag)),PySRFunction(X=>((Bzsouth * ((Bmag / sqrt(Np)) - (Vp * 0.045853734))) - DST) / (49.567196 / sqrt(Bmag))),2
17,3.8405712,((((Vp * sqrt(sqrt(Np))) + DST) * -0.0029004961) * (Bzsouth - (DST * -0.026475983))) + Bzsouth,0.0020741847100304,((((Vp * sqrt(sqrt(Np))) + DST) * -0.0029004961) * (Bzsouth - (DST * -0.026475983))) + Bzsouth,PySRFunction(X=>((((Vp * sqrt(sqrt(Np))) + DST) * -0.0029004961) * (Bzsouth - (DST * -0.026475983))) + Bzsouth),13
17,3.8406856,Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304)),0.0020643606038055,Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304)),PySRFunction(X=>Bzsouth - (((sqrt(sqrt(Np)) * Vp) + DST) * ((Bzsouth - (DST * -0.026595479)) * 0.002880304))),9
18,3.8426518,((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423,0.0017716842452726,((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423,PySRFunction(X=>((sqrt(Np) * ((DST + (Vp * ((Bzsouth * 0.047383364) - -0.024015693))) - Np)) + DST) * -0.01876423),8
18,3.842653,(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598,0.0012490329328157,(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598,PySRFunction(X=>(((DST + (((Bzsouth - -0.5064398) * (Vp * 0.047395214)) - Np)) * sqrt(Np)) + DST) * -0.018779598),10
18,3.845901,((((Vp + ((4.3979464 - sqrt(Np)) * DST)) * 0.058947966) * Bzsouth) + (DST - Np)) / -18.773348,0.0008267035768199,((((Vp + ((4.3979464 - sqrt(Np)) * DST)) * 0.058947966) * Bzsouth) + (DST - Np)) / -18.773348,PySRFunction(X=>((((Vp + ((4.3979464 - sqrt(Np)) * DST)) * 0.058947966) * Bzsouth) + (DST - Np)) / -18.773348),15
17,3.8494456,(DST * -0.052771024) - ((((Vp + (Bzsouth * Np)) + (DST / 0.44165215)) * 0.0024323284) * Bzsouth),0.0030345041885094,(DST * -0.052771024) - ((((Vp + (Bzsouth * Np)) + (DST / 0.44165215)) * 0.0024323284) * Bzsouth),PySRFunction(X=>(DST * -0.052771024) - ((((Vp + (Bzsouth * Np)) + (DST / 0.44165215)) * 0.0024323284) * Bzsouth)),7
17,3.8494658,((Bzsouth * -0.002419196) * ((Vp + (Bzsouth * Np)) + (DST * 2.1836593))) + (DST * -0.053655926),0.0007267458221727,((Bzsouth * -0.002419196) * ((Vp + (Bzsouth * Np)) + (DST * 2.1836593))) + (DST * -0.053655926),PySRFunction(X=>((Bzsouth * -0.002419196) * ((Vp + (Bzsouth * Np)) + (DST * 2.1836593))) + (DST * -0.053655926)),8
16,3.8522642,(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847,0.0011771538825273,(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847,PySRFunction(X=>(DST + (sqrt(Np) * (((Vp * Bzsouth) * 0.05508172) + (DST - Np)))) * -0.015940847),10
16,3.8522644,((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432,0.0011770372817525,((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432,PySRFunction(X=>((sqrt(Np) * (((Bzsouth * (Vp * 0.05508861)) + DST) - Np)) + DST) * -0.015949432),8
16,3.8522651,(DST + (sqrt(Np) * ((Bzsouth * (Vp * 0.055032335)) + (DST - Np)))) / -62.64751,0.0011769982215469,(DST + (sqrt(Np) * ((Bzsouth * (Vp * 0.055032335)) + (DST - Np)))) / -62.64751,PySRFunction(X=>(DST + (sqrt(Np) * ((Bzsouth * (Vp * 0.055032335)) + (DST - Np)))) / -62.64751),15
